Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Edwin Wambugu,@EdwinWambugu18,"We have not had power for more than 24hrs. This is so frustrating. There is a loose connection at the post and sparks have been running day and night which is quite dangerous for the children playing along the avenue. This is at Kahawa Sukari, Muranga Rd 4th Avenue. Acc 22532832",26-Sep-20,,,1,,
Rodney Allan Agesa,@RodneyAgesa,That has no connection with the current story.,24-Sep-20,,,,,
Grand Master,@Urban_Chap,"Our residence in Kikuyu. On Kikuyu Ondiri road, Cardiff house has an electric connection fault that has caused quite a lot of damage in the four days it's has been left unattended. Kindly assist. #PowerSawa @KenyaPower_Care @KenyaPower",24-Sep-20,,,1,,
eric pamba,@Bonerventure,"this never used to happen back in the day you wouldn't risk an illegal connection, but i guess nowadays Kenya being a banana republic anything goes",24-Sep-20,,,,,
alex njuguna,@kipalexy,The rampant illegal connections of power in gthurai....I guess kenya power guys  cut real deals here,24-Sep-20,5,,,,
Jeremiah Kamuyu,@jeremiah_kamuyu,@KenyaPower_Care @KenyaPower why punish all residents on embakasi mradi estate because of illegal connections? This is so unfair.. Please be fair,23-Sep-20,1,1,,,
p.wachira,@pwachira1,"@KenyaPower_Care @KenyaPower Can you refund me my money instead of taking me in circles if you stopped doing new connections
Eleven months waiting for a drop.",23-Sep-20,,,,,
Mmenet Technologies,@MmenetTechnolo1,"@KenyaPower_Care 
@Safaricom_Care 
@KenyaPower 
@kenyapower
Kenya power kindly come and rectify power connection issue as attached.Attachment below is a Safaricom pole with WiMAX radio for a client at Engen Kahawa,it's risky may fall anytime incase of strong winds",18-Sep-20,,,,,
Chairman (Pln),@PlannerMaina,"Dear @KenyaPower @KenyaPower_Care 
I have PAID your prepaid bills for the last FOUR years. Then TWO weeks ago you show up and disconnect my power citing an illegal connection! Well it is a week now and I DO NOT miss anything with the disconnection! @ahmednasirlaw",15-Sep-20,,,2,,
Generali,@General37876868,"@KenyaPower dear kplc I applied for power at mlolongo kplc office, given a quote ,paid for power connection.on Friday 11th Sept Samuel Eregae diconected the power at kathangaita  claiming is illegal connection. Kplc offices mlolongo isn't assiting. He says we applly afresh. Why",15-Sep-20,,,,,
Stephen,@Stephenkimani48,dear @KenyaPower i come from thika an area where we needed a transformer installed luckily it got installed but yet there is no connection yet to supply the power what are the procedures,12-Sep-20,,,,,
Maranatha Africa,@AfricaMaranatha,"Now that we know who are the major share holders, we know why these things happen. Denying somebody connection is denying them opprtunity to study, cook  work, and development, let's be human.",12-Sep-20,,,,,
Peter Ole Petero,@ItsPeterAyoma,You are not alone in this struggle with @KenyaPower. We paid for power connection in 2014 in Nakuru and until now we haven't been connected. Same you will hear @JubileePartyK govt bragging to have connected millions with electricity yet millions have paid & not connected,12-Sep-20,2,,1,,
CPA Keru Waweru,@Keru_Kenya,"@KenyaPower_Care the perennial blackout in Gathecha near chordong PCEA church is back. My metre is 14104659025, it's 2 months since you installed the new transformer but I gather there are so many unauthorized connections. Please do something. @KenyaPower",11-Sep-20,,,1,,
Henry Kariuki,@RasKaris254,"@KenyaPower hi evening I lodged a complaint vide ref 5838173 for South B Riverbank Phase 2, no response yet and only team that came wanted to do an illegal connection that you stopped but had been hired by cartels, but we refused access to transformer as residents. Kindly help!?",10-Sep-20,,,1,,
econfintutor.,@anthony85675456,@KenyaPower my meter connection became faulty and after reporting you chose to cut the connection. Come and get you meter box as I invest in clean solar energy.,9-Sep-20,,1,,,
Kioko,@sir_kioko,"@DrAlfredMutua Matungulu East ward near Miseleni Primary School we are not happy with @KenyaPower Last mile connection, that seems to be sidelining some households. Please come to our rescue @EnergyMinK @MachakosUpdate @MachakosINVEST",7-Sep-20,,,,,
Kariokor Estate,@240Estate,@Sonko @NMS_Kenya @KenyaPower_Care @KenyaPower Flooded entrance to residents blocks and danger of electrocution as waters enter the main KPLC connection terminal & Meter Box which may lead to death if not sorted. @Millicentbba,7-Sep-20,,1,,,
Kilakah A. Kilakah,@KilakahAllan,One day we will occupy that institution - we will exercise our powers & get genuine KPLC power & meter connections!,4-Sep-20,1,,,,
edward kimani,@Kimani32Edward,Getting ref for a new supply /meter seperation and a quote in kiambu area is hectic.... This is what leads to some customers and utility employees getting crafty.. If you emphasize on faster connections I bet theft will be a thing of the past...,2-Sep-20,,,,,
sammy chet,@sammiechet,@KenyaPower_Care @KenyaPower  180 homes were disconnected from power more than a month ago in the name of illegal connection yet the connection was done by your contractors. We applied as group but no action until today. What does one need to do to get power from your team?,2-Sep-20,2,,2,,
Kiparasta,@eliudluda,@KenyaPower_Care @KenyaPower @EACCKenya illigal connections is an everyday thing on broad daylight as the goons at @KenyaPower keep getting fatter with the thugs that's why the company is in disarray,29-Aug-20,,,1,,
Edward,@Edward59299774,So this how Kenya power does it's connection. No power can you @KenyaPower_Care @KenyaPower do something. Whenever a lorry carrying mattress passes. This is what we get.,25-Aug-20,,1,1,,
",",@galinthevillage,"How is @KenyaPower giving us a quotation of Kshs. 635,984 for connection to the grid? @KenyaPower_Care do I look like I have 600k? The Stima Loan is Kshs. 15,000. Is it crack? 

Halafu your agents last week were asking for a bribe. Is it crack?",25-Aug-20,267,168,45,,
Mlezi .,@MleziMmoja,#PowerMillionaires how on earth could connection of just a single pole for single phase cost this much? Ata hamna aibu you just robbing on daylight.,22-Aug-20,,,,,
Steven Hunt,@stevenahunt,"Good analysis from @MurefuBarasa on  @KenyaPower issues, with viability under pressure from low demand per connection & industrial demand switching to captive #renewables. Demand stimulation a key response, and glad to see recognition of @UKMECS potential https://energyforgrowth.org/memo/the-problem-with-kenya-powers-revenue-model-in-three-graphs/…",21-Aug-20,4,3,,,
Son of Mulembe,@stivwekz,No reference number was given. It was part of the last mile connection,21-Aug-20,,,1,,
Ntongai Samuel,@SamuelNtongai,"@KenyaPower  a church applied and paid Kahs 35000 for CONNECTION  more than 8 years up to date ...NOT CONNECTED!
What's up? Please help",20-Aug-20,,,,,
E.A. Portland Cement PLC,@EAPC_PLC,"#TBT
On this day in 2017 ...We partnered with @KenyaPower in commissioning a 66KV power line dedicated to the company.

The new connection reduced power outages thus ensuring factory reliability

#BlueTriangleTurnaround 
#BuildWithBlueTriangleCement",20-Aug-20,6,1,,,
suew kamau,@suewkamau,@KenyaPower frustrated customer here. what is not happening with new power connection? Have been waiting since July for the new connection which has never happened because you say you do not have cables yet we have settled the necessary payments. How long shall i stay in darkness,20-Aug-20,,,,,
Son of Mulembe,@stivwekz,@KenyaPower_Care @KenyaPower How long does it take for one to connected. It  has been over two months since we made meter application but up to date nothing yet all the connections were done.,20-Aug-20,,,1,,
Ann Muthumbi,@AnnMuthumbi,"@KenyaPower Hello, 
I applied for a new connection for my mom in Murang'a in March and was rudely told that they would call me but I've never heard from them. I checked in Nairobi today and there's no record of that application. What do I do?",19-Aug-20,,1,,,
The Goonerette,@theGoonerette01,"@KenyaPower @KenyaPower_Care 
I am trying to load token on my MtrNo: 54601930693  but it's says connection failed. It is also not showing the balance. It's just displaying 0.00. kindly help",19-Aug-20,,,,,
Emmanuel Pesa,@PesaEmmanuel,This is sad and should not happen. Illegal connections witnessed is rampant. The team should be accompanied by security,19-Aug-20,,,,,
WE THE PEOPLE,@DeNiceOruya,My fence is bordering a dispensary n primary school both which connected to the grid ..I applied for connection but I understand I'll have to wait for ages,18-Aug-20,,,,,
Eliud kariuki,@KEelectrician,@KenyaPower my current situation.single phase connection from 220V upto 401V,17-Aug-20,,,,,
#SwitchOffKplc,@Nashpae,"Shujaa @JerotichSeii , let me sneak 1 question here concerning REP on our bills. Last I checked, last mile connection ws to take 3 years(I stand corrected). 5 years later, we are still paying REP 5%. When will @KenyaPower_Care @KenyaPower remove Rep on our bills #switchofkplc",17-Aug-20,1,,1,,
The Gunner -,@Sam_Lulli,"There's no justification on why @KenyaPower have delayed supplying electricity to the Bangale residents especially after doing the wiring and all the connections. @HonBura
#BangaleElectricityCrisis",16-Aug-20,1,,,,
walvine mach,@walvine,"Ending a second week full of false calls, regrets and promises! Where is your courtesy? Please come and isolate your connection for our safety . @KenyaPower_Care @KenyaPower @ketercharles it's sickening.",16-Aug-20,,,,,
Anonymous,@Andersonmwaku,I suspect there is a loose power connection at the pole  am sending this  message from Kisimani  Bombolulu near Masjid Taqwa Mombasa county my account number is 23995319/23995327 my phone number is 0702772043 ..please assist @KenyaPower @KenyaPower_Care,16-Aug-20,,,,,
Joe Mithamo,@mithamo_joe,The real thieves are the @KenyaPower staffs . The stealing is rampant such that if they don't control kplc wl collapse in a few years. They steal through selling illegal tokens & illegal power connection. But no one is ready to talk about this.,16-Aug-20,,,,,
kabethi,@mcbeth2011,"Anyone who knows how @KenyaPower_Care @KenyaPower arrives at their quotations? I only need one pole to be connected and the nearest pole is barely 40mtrs away from my house. 75,530/- ...@CofekRebranded @EPRA_Ke @StateHouseKenya  thought connection was reduced to 15k.",15-Aug-20,2,,,,
Daniel,@DanielMwanzau,"@KenyaPower_Care @KenyaPower @StateHouseKenya   One of my greatest accomplishments this week is: I applied for power connection at Kenya Power office in  Wote,  Makueni County. Now the wait starts. Let’s prove #Governmentdelivers",15-Aug-20,,1,,,
Ricardo Nick,@adrianbrimz,@KenyaPower if I was not lucky to get connected with last mile electricity connection because of how mapping was done in my area and am within the range of a radius of 600M from the Transformer if I apply for electricity will I get it ??,15-Aug-20,,,,,
Wanjogu J W,@wanjoguj,@KenyaPower Hi. I want to know whether the paybill number 888899 is genuine  and safe for paying electricity Quotation connection costs. I want to pay using the number.,14-Aug-20,,,,,
Kenya Power,@KenyaPower_Care,"Good morning. We need more info, including:

1 Does the meter need a connection to a power socket, and is it connected to one in the house (not an extension cable)? It should be connected.
2 Does it require batteries? Install new ones.

We will advice further. ^SW",14-Aug-20,,,1,,
Chrisspus,@chrisspeurs,Does the last Mile connection still available in Nandi county?,13-Aug-20,,,,,
Richard Kichinda,@AwongoRicky,"Hey Rosemary , i have not got your twitter handle but since i am not getting help, my new connection is Kisumu has taken over a  month now and no help from Kisumu office--Please assist as i need power urgently-REF  E24132020060028",11-Aug-20,,,,,
Peter Onchuru Mokaya,@pmokaya1,We applied for power connection in Esaba Nyamira county one year ago. @KenyaPower_Care dont seem to care. Our house is one pole away. Wanataka kuhongwa or what. I feel frustrated!,10-Aug-20,,,1,,
Joy Maluki,@JoyMaluki,@KenyaPower kindly check connection line 3849096-01. We've been experiencing a phase failure for a while,9-Aug-20,,,,,
Cynthia Nabayi,@CNabayi,"@KPLCke @KenyaPower @KenyaPower_Care  kindly help restore electricity to our area, lost connection since yesterday - Chavakali area , Eregi TTC",8-Aug-20,,,1,,
Jerotich Seii,@JerotichSeii,"Mwaka Dziwe & her 3mth old, Rashid Juma should NOT be lying beneath those mounds of earth. As a Mum, it BREAKS my heart. It should break all our hearts.

The irony? She didn't even have an electricity connection.

But @KenyaPower is an equal opportunity abuser.

#SwitchOffKPLC",8-Aug-20,212,156,19,,
stephen ochieng,@ochiengstev,"The worst form of inequality is to try to make unequal things equal.
  It’s no go zone if are not certified @KenyaPower technician. ILLEGAL connection gone bad",6-Aug-20,1,,,,
Wakili Rodgers Karumpu,@RodgersRuthugua,"When we say @KenyaPower @KenyaPower_Care is a moribund institution, this is what we mean. Since 2018 with everything paid for, no connection. Refund our money with interest. We will install solar. Laziness, lethargy and arrogance in rongai office Cc: @RobertAlai @JerotichSeii",5-Aug-20,1,1,,,
AsherAsher,@odhiamboasher,"@KenyaPower Do kplc think that being monopoly is freedom to mistreat and molest the client .why do they cut off supply that its illegal connection and when we buy token we get recharge ,who then do token business with Kenya power. People are getting fucked up with these trend .",5-Aug-20,,,,,
TYN,@Tyn04881587,@KenyaPower my CIU is not working it says connections failed,4-Aug-20,,,,,
Dennis Munjere,@DennisDennoti,@KenyaPower @KenyaPower_Care We are experiencing power surge at mountain view around St.Joseph Catholic Church at Riverfront Apartment as from Yesterday. More power overload on our line connection. We really need your team urgently due to damaged already caused,4-Aug-20,,,1,,
Wakili Rodgers Karumpu,@RodgersRuthugua,"Dear @KenyaPower @KenyaPower_Care what language do you understand. From 29the July and still counting.From 2018 no connection and we paid your full amount. No wonder you are broke. Lethargy, incompetence and laziness. Cc: @ketercharles @JerotichSeii #SwitchOffKPLC",2-Aug-20,2,3,1,,
psNamasaka,@simiyupeter700,"@KenyaPower My question sir.
Is it the company policy to disconnect power to every other user as long as one has illegal connection.
Its now more than a week since you did just that in mokongeni nrb",1-Aug-20,,,,,
The Alternative Power Plug,@tsisagajumba,"I seem not to understand this photo. Especially the broken part of the pole.
Away from that, this could be the work of a contractor or one of those illegal connections. Many works done by contractors huko mashambani are of poor quality. Such a pole is never used for power lines",31-Jul-20,2,1,1,,
Julius Mancity,@kinyuamancity,@KenyaPower my mum applied for electricity connection in meru county and paid the required amount September 2019. Today is almost August 2020 without connection. Almost a year .her ID NO is 2522189. What's up ? advice my no 0724493575,29-Jul-20,,,,,
David Mutai,@mutaiDave,Kindly stop illegal connections which has become rampant - a cash cow for your employees and Estimated bills. Plug these and you're good to go..,29-Jul-20,,,1,,
Asetto II,@vinasetto,Why are individual applications in rural areas delayed because of the last mile program. Every time I do a follow up I'm told I can't be connected because the community had applied the last mile connection therefore I have to wait while the power line passes thru my home,29-Jul-20,,,1,,
Asetto II,@vinasetto,Why are individual applications in rural areas delayed because of the last mile program. Every time I do a follow up I'm told I can't be connected because the community had applied the last mile connection therefore I have to wait while the power line passes thru my home,29-Jul-20,,,1,,
YOUR MOTHER,@CockskillsHens,@KenyaPower @KenyaPower_Care Kindly help fix metre number 37173477375. I have been trying to reload tokens for the past few hours but it's displaying CONNECTION FAILED. Token number 6611-7768-6452-6687-4128,29-Jul-20,,,1,,
Patrick's Bushouse,@BushouseP,"When laying out your plans to increase tariffs, just because you are not making higher profits (to increase your pay), understand that your customers have plan B; SOLAR. Someone else will come in and offer solar power connections at credit terms equivalent to our monthly bills!",29-Jul-20,,,,,
Ben Yahya,@BenYahya1689,Eagerly waiting to see this happening. Forwarded my application for connection 5 days ago.,28-Jul-20,,,,,
Ninja Dawg 𝕏,@TuFaeFo254,"Kenya power!!!!!
Mūkūngi centre in kinangop near ndunyu njeru we've stayed for up to 3 months without electricity a transformer was struck by lightning until date there has been no effort to restore the power connection.. Nkt!!!",28-Jul-20,,,1,,
Njui,@RasJohnNjui,"@KenyaPower_Care @KenyaPower @ketercharles Kuweni serious with this Tariff manenoz. Lowering the rates might just increase consumption and new connections to get that deficit. Kazi yenu ni kumumunya pesa, then throw the debt burden to the consumer. Utter nonsense.",28-Jul-20,,,,,
Jonathan Wamukota Op,@Blonde_stallion,"Does this ISSD work with ""any"" mobile phone?as I have tried repeatedly with a telkom mobile phone and I only get the error connection problem or mmi code error.. could you please explain how to access this from a telkom mobile phone?",27-Jul-20,,,,,
Leakey Lugonza,@LLugonza,@KenyaPower ineed power connections  in my village  homabay  county  ringa market can I have the numbers  ican call to get connected,27-Jul-20,,,,,
mercymaciela,@mercymaciela,@KenyaPower We applied for a new power connection and already paid at Ongata Rongai- Rimpa Area Ref.  E21562020060009 3 months ago. Power has not been connected as yet. We need to move into our new home.,27-Jul-20,,,,,
The_Lijah,@OdhiamboAmolo1,"Problem began when @KenyaPower ,took their transformers from Njenga slums,,and now they have to tap power from their  neighbours,Pipeline,Imara ,indst.area,, thru"" illegal connections an underjob by the same kplc,
@ItsMutai 
@bonifacemwangi 
@DCI_Kenya
#BringBackPowerToPipeline",27-Jul-20,,,1,,
Jackson Musyoka,@munuveh,"@KenyaPower please what is happening at Katani , Mwanganza area, applied for last mile connection in February, you erected the pole and power cables but since then you are unable to connect us... Every time we are being told no meters , what do we do.....",26-Jul-20,,,,,
Kenya Power,@KenyaPower_Care,The power to this area was disconnected as part of our crackdown on illegal connections. Restoration is ongoing following review of all connections. Please see our Donholm office for related updates. We apologize for the outage but this will be resolved. ^EF,26-Jul-20,,,1,,
Kenya Power,@KenyaPower_Care,"Hello Kevo, the power to this area was disconnected as part of our crackdown on illegal connections. Restoration is ongoing following review of all connections. Please see our Donholm office for related updates. We apologize for the outage but this will be resolved. ^EF",26-Jul-20,,,,,
Philo Afc,@flomoqueruto,"Meter no. 14271659295 ialways pay monthly charge so i don't know how i have been involved in this illegal connection,our businesses depend on LOAN which we have to pay .WHY CANT YOU GUYS USE A FAIR APPROACH GO FOR THOSE USING ILLEGAL CONNECTIONS DONT VICTIMISE INNOCENT KENYANS",26-Jul-20,,,1,,
Kenya Power,@KenyaPower_Care,"Hello Denis, the power to this area was disconnected as part of our crackdown on illegal connections. Restoration is ongoing following review of all connections. Please see our Donholm office for related updates. We apologize for the outage but this will be resolved. ^EF",26-Jul-20,,,,,
Kenya Power,@KenyaPower_Care,Good morning Philo. The power to this area was disconnected as part of our crackdown on illegal connections. Restoration is ongoing following review of all connections. Please see our Donholm office for related updates. We apologize for the outage but this will be resolved. ^EF,26-Jul-20,,,,,
Kenya Power,@KenyaPower_Care,"Good morning Philo, The power to this area was disconnected as part of our crackdown on illegal connections. Restoration is ongoing following review of all connections. Please see our Donholm office for related updates. We apologize for the outage but this will be resolved. ^EF",26-Jul-20,,1,,,
Kenya Power,@KenyaPower_Care,"Good morning Philo, The power to this area was disconnected as part of our crackdown on illegal connections. Restoration is ongoing following review of all connections. Please see our Donholm office for related updates. We apologize for the outage but this will be resolved. ^EF",26-Jul-20,,1,1,,
Kenya Power,@KenyaPower_Care,Good evening Koima. The power to this area was disconnected as part of our crackdown on illegal connections. Restoration is ongoing following review of all connections. Please see our Donholm office for related updates. We apologize for the outage but this will be resolved. ^EF,26-Jul-20,2,,2,,
Calvo Harris,@HarrisCalvo,"Why do u keep on disconnecting powers even for the innocent customers, in the name of fake connection??, at Embakasi we don't have power for the past one week....",25-Jul-20,,,,,
Kenya Power,@KenyaPower_Care,"Hello Kevo, for new connection please visit our offices and apply. You'll need your copy of ID, PIN copy and a sketch map to the premise. A quotation will be issued after survey. Thank you ^EF",25-Jul-20,1,,,,
ECDE Dropout,@ChangeA_254,Reducing the cost of electricity is one of the most indisputable ways to bring to an end illegal connections @KenyaPower @KenyaPower_Care @EPRA_Ke,25-Jul-20,,,,,
Babu Michael,@Babu_yao,Low voltage is a big problem with @KenyaPower electricity distribution. Imagine electricity connection that cannot light a fridge guard leave alone ruining a fridge compressor because of low voltage,24-Jul-20,,,,,
Son of a catechist,@onsongo_timothy,"@KenyaPower When will be my connection ref E29532019120009.
Applied last year, got a quotation this year paid at the start of March this year but when I call am being told wait ...am waiting up to when....since I see Lorry of KPLC crisscrossing at the road every now and again.",24-Jul-20,,,,,
Myk Bryn,@MykBrynn,@KenyaPower_Care @KenyaPower am getting connection failed error message when loading tokens. What's up with your systems?,22-Jul-20,,,2,,
Oscar,@ahubaoscar,"Hey @KenyaPower mnatuzoea Bamburi btw, hii mambo ya stima kupotea kila mara from last week is unprecedented. I don't understand this trend of late.
Why are the lights even going off and coming back often like someone is playing with the connection wires.
Work on it!!!",22-Jul-20,1,2,,,
Muthithi,@wa_muthithi,"Dear Kenya Power,
How do you make profits?? Applied for power connection 1 year ago and am yet to see any progress. Everyday is an excuse that power cables are not yet available...
CC, @KenyaPower @KenyaPower_Care",22-Jul-20,,,,,
Kevin cheruiyot,@MakevinC,"@KenyaPower my meter connection is Fail kindly assist.
Meter no. 37220780334",22-Jul-20,,,,,
Muge Kimeli,@KimeliMuge,"@KenyaPower Dear Kenya power, I paid 83,850/- Acc 121664864 for a single phase electricity collection on Marura Timber yard in Uasin Gishu County on 8/6/2020 to date the yard has no power connection. Kindly let me know the challenges and  when will you overcome your challenges.",22-Jul-20,,2,,,
Andrew Ndeti,@andrewndeti,"@KenyaPower @KenyaPower_Care @ketercharles @EnergyMinK PLEASE assist on this overdelayed connection REF: E28212020020050 
Kijabe/Mbau-ini Plot No. 152",21-Jul-20,,,,,
Mr. Slim,@slmshady21,"8 years waiting for @KenyaPower connection or the ghost donor funded #lastmileconnectivity from @PDUDelivery
@StateHouseKenya @EnergyMinK 

Solar panels experts, tell me  the approximate cost for a simple house with 8 bulbs. 
@SolarEnergyNews",21-Jul-20,,,,,
William Khisa,@WMulongo,"@KenyaPower  Your team disconnected power in Tassia 1 since morning. The response i am getting is due to illegal connections from kijiji side and from sources we might stay for days without power.
Is that a company that is run professionally treat their customers?",20-Jul-20,,,,,
Electrician,@nyakwaronduru,"Will we not be serve @KenyaPower_Care thika office? Everyday the system is down and we r paying for new connection, monthly bills  and meter separation ....... Ifikie @StateHouseKenya @WilliamsRuto @KenyaPower",20-Jul-20,,,2,,
Electrician,@nyakwaronduru,"Will we not be serve @KenyaPower_Care thika office? Everyday the system is down and we r paying for new connection, monthly bills  and meter separation ....... Ifikie @StateHouseKenya @WilliamsRuto @KenyaPower",20-Jul-20,,,2,,
Moses Osore,@OsoreMoses,"I needed this badly n was told funds were withdrawn http://KPLguys.Now i see the reasons why my village is still waiting for the connection.Meanwhile , solar will serve us.",20-Jul-20,,,,,
Altruistic,@kenyanengineer,From comments here everyone needs Electricity regardless of where they live and their social economic status; It is a development stage we have to pass our kids will demand internet connection for all and it will only be possible with Electricity; the government has done well.,19-Jul-20,,,,,
ndungu kahiu,@ndoshkk,"Hapo, I disagree many people really love and yearn to have electricity connection",18-Jul-20,,,,,
Aburi Momanyi,@Aburiaburi,"A good observation. The greater detail should've been about pricing. The govt can talk about connections % all day but if unit price is high, the connections are as dead as dodo.",18-Jul-20,,,,,
Nyakwar Teng'a,@Thimlich,"I am 100m away from the last  pole, has capacity to instal and pay for power, however the last mile gave it to neighbors who are not interested in it and have refused to pay for the meter. The poles are idling out there without connection two years now. Ndhiwa , Homs Bay County",18-Jul-20,,,,,
McDarlin Kamuren (Arap Kalegeno),@chemelilkamuren,Should I re-apply electricity connection while am in the same plot with powerline   that needs extension to my place?,18-Jul-20,,,1,,
MWANGI CHARLY,@metenjnr,"At least they did get it, we didn't despite being next to tana generations. Still at dark, oh the 35k connection ain't an option for us either",17-Jul-20,,,,,
Kenya Power,@KenyaPower_Care,"Good evening Austine, for new connection please visit our offices and apply. You'll need your copy of ID, PIN copy and a sketch map to the premise. You'll be advised on process details. Thank you ^EF",17-Jul-20,,,4,,
Mwaniki’sKicker,@Dennoh0,..that shanty with no food nor water but with power connection,17-Jul-20,,,,,
アンディ,@Andytweetn,While those in need are slapped with connection fees of 200k still within 600m from the transformer,17-Jul-20,,,1,,
Sonko Wakadosi's Fate,@GichingaWa,They borrowed billions to these connections. Yes it is a scam it been happening for ages.,17-Jul-20,,,,,
,@davylkhan,Bro what parameters should be used to ascertain a households need for power connection? Is it availability of water or stone built house? How much does a household save from kerosene purchase and environ conservation? I differ with the govt of day on many fronts but not on this!,17-Jul-20,,,,,
Ambalu Wanga,@wanga08,"Whereas connection to electricity is a good thing, payment of monthly bills is a challenge to the poor without income.....and knowing KPLC and bills that's sth else. True access to clean water is a basic need. Electricity is a want!",17-Jul-20,,,,,
Cia wamariru,@KahihuWa,You have no idea how those connections are changing lives.Wew pigia kelele Jamhuri estate tembea nachu in Ndeiya ujionee,17-Jul-20,,,,,
Ja Sakwa,@aggrey_kenya,Yes.actually that is explained by our drop in electric consumption per capita to 186kwh in 2019 down from 187kwh in the previous year.They're busy boasting about increased electric connections per household yet some of the households don't even need the connection.They need food.,17-Jul-20,1,,,,
Samuel King Lion,@SamuelKingLion1,None was forced 2 have electricity connection so please if you have something more important we are listening.,17-Jul-20,,,,,
Hon Onchos Baba Jnr,@OnchosHon,Kplc is controlled by cartels. Illegal connections are more than genuine consumers. Otherwise bankruptcy was long over due.,15-Jul-20,,,,,
julishwa,@julishwa,"that a zoom/teams meeting can be held with a stable connection. 
how many Kenyans are enjoying Google balloons? I use @TelkomCare_Ke and they are competing with @AIRTEL_KE to provide worst connection experience.
the dams are full but @KenyaPower cant guarantee supply.",15-Jul-20,,,2,,
GITHIORO,@poloka2010,"Energy drives the economy and @KenyaPower cannot be left to fall.

KP was used as a bait for voters in 2017. Fake numbers of connections with no revenue. Used WB loans to build lines which are not revenue generating.

Electricity is still Political in Kenya...#Kipipiri",15-Jul-20,2,,,,
Cavin,@Cavin63151426,"Hi Kplc,still waiting for action one month after I raised my issue on this media.Been waiting for 2 years for power connection.Ref. no.E24522019020038.Bondo,Siaya county.",14-Jul-20,,,1,,
KipCold Arap Tusgher Ⓥ,@coldtusker,"No idea but @baldwin_ent may know. 

This set-up may work better where there’s no power and a KPLC connection is pricier or not available.",12-Jul-20,,,1,,
Murimi Kaari,@MurimiStephen,"@KenyaPower Why send your officers to disconnect power for over 50 households without notice on the basis of a transformer when you yourselves did the approvals of the very same connections in Kiamuringa area Embu county.Some actions are inhumane and unnecessary.
@MartinWambora",11-Jul-20,3,,,,
Fridah J,@AgnesFridah,"@KenyaPower i reported low voltage last week Friday on 3rd July after my fridge and microwave were not receiving enough power and could go off,on Saturday 4th July the engineers came on the ground and found an illegal connection and removed they requested if its returned i report",10-Jul-20,,,1,,
Fridah J,@AgnesFridah,"@KenyaPower last week Friday i reported low voltage in my house and on Saturday the engineers came on the ground and found illegal connections and they disconnected and carried the wire which had been used,they requested me if I see it reconnected I report immediately,on Wednesd",10-Jul-20,,,1,,
VaichandTradingCompanyLtd,@vaichand,We have been recently having power outage on metre no. 54400758089 attributed to unscrupulous connections in our line popularly known as sambaza. I have been have power shortage from yesterday and unfortunately am told my metre no. Cannot book the power outage!,9-Jul-20,,,,,
VaichandTradingCompanyLtd,@vaichand,We have been recently having power outage on metre no. 54400758089 attributed to unscrupulous connections in our line popularly known as sambaza. I have been have power shortage from yesterday and unfortunately am told my metre no. Cannot book the power outage!,9-Jul-20,,,1,,
VaichandTradingCompanyLtd,@vaichand,We have been recently having power outage on metre no. 54400758089 attributed to unscrupulous connections in our line popularly known as sambaza. I have been have power shortage from yesterday and unfortunately am told my metre no. Cannot book the power outage!,9-Jul-20,,,,,
Mariam Ndaru,@NdaruMariam,"@KenyaPower  @KenyaPower_Care  I applied for new connection on May 20th, took 2 wks to get ref number. Since then bado nangoja quotation, kila siku am told that iko design stage. And tunaskia you are broke yet you are not doing your work. Ref: E28902020060022. I need power",9-Jul-20,,,1,,
Jeff,@gkjeffer,"@KenyaPower @KenyaPower_Care How long does it take from applying for a connection, making payment to having metres installed? I applied since Dec 2019.",8-Jul-20,,,,,
Simon,@Simon31541743,@KenyaPower @KenyaPower_Care For how long do i need to beg for your connection with regards to this application E21452020030137 even after paying and submitting all the documents?@_ketercharles @EnergyMinK Do i need to seek alternative energy?,8-Jul-20,,1,,,
Andrew Ndeti,@andrewndeti,"@KenyaPower I visited the Limuru office today & was told they don't have meters and connection cables due to procurement delays... really!! @KenyaPower_Care Can I come collect from the Nairobi office?
Hon. @ketercharles naomba serikali",7-Jul-20,,,2,,
Kavutha Mutuvi,@ktuvi,How long after applying for electricity connection does the designer come to site to assess to give a quotation for me to pay? Thanks,5-Jul-20,,,,,
CLIFFORD,@to_Clive,"@KenyaPower_Care hello @KenyaPower, from Wednesday we have been in dark because of shoddy connections done by your wokers, restore power in thika-makongeni-kisii estate near kplc substation. We have reported those offices enough we need an effective response.",4-Jul-20,,,1,,
Bundi Anassi,@BundiAnassi,Good morning my tokens are not going through...stuck on “connection”,3-Jul-20,,,1,,
Simon,@Simon31541743,"@KenyaPower  @KenyaPower_Care  Reference no:E21452020030137 mlolongo branch I've been coming to your office following up on connection,the only response is that you still have backlog for as back as 2019,kindly update",2-Jul-20,,,1,,
Bundi Anassi,@BundiAnassi,Good morning my tokens are not going through...stuck on “connection”,3-Jul-20,,,1,,
Simon,@Simon31541743,"@KenyaPower  @KenyaPower_Care  Reference no:E21452020030137 mlolongo branch I've been coming to your office following up on connection,the only response is that you still have backlog for as back as 2019,kindly update",2-Jul-20,,,1,,
