Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Jackson Onyango,@JacksonOnyangoJ,You have refused to restore power in pumwani high rise especially for those who have been paying there bills,9-Jun,,,,https://x.com/JacksonOnyangoJ,https://x.com/JacksonOnyangoJ
shadrack kisavi,@SKisavi,@KenyaPower_Care  kindly restore power in kangundo town.account no 45077253107,9-Jun,,,,https://x.com/SKisavi,https://x.com/SKisavi
At Angeleezy,@angie__daisy,@KenyaPower_Care kindly restore power. Account no 45999364.,9-Jun,,1,1,https://x.com/angie__daisy,https://x.com/angie__daisy
Staciakui,@Stacia42927286,@KenyaPower_Care kindly restore lights in Dandora phase 5,9-Jun,,,1,https://x.com/Stacia42927286,https://x.com/Stacia42927286
Okello Opondo,@okellokelly,"@KenyaPower_Care 37182848293
We are experiencing too many outages in our area. Possibly 4 days out of 7 days a week. And most of the time it takes more than 8 hours for power to be restored. please do better. We don't have power right now",9-Jun,,,1,https://x.com/okellokelly,https://x.com/okellokelly
.,@Kasherrly,@KenyaPower_Care  please restore power acc 14271897853,9-Jun,,,3,https://x.com/Kasherrly,https://x.com/Kasherrly
Ann Mudola,@annmudola,"No power from  midday today . Mtr no. 30781233
Utawala Mihango at Kibiku police post.
Please assist to restore.",9-Jun,,,1,https://x.com/annmudola,https://x.com/annmudola
Ennui,@Ennui_254,"@KenyaPower_Care  could we please have power  restored  in Westlands,  ST Michael's  road. Land mark Corner stobe place",9-Jun,,,,https://x.com/Ennui_254,https://x.com/Ennui_254
Caroline Njeri Kimani,@Carolmarynjeri,@KenyaPower_Care We have not had power for the last 4 days. This is the area near Kirigiti stadium. Kindly restore.,9-Jun,,,,https://x.com/Carolmarynjeri,https://x.com/Carolmarynjeri
Macharia Karuri,@deejaymash77,@KenyaPower_Care we lost power supply in Rumuruti early this morning. Please restore normal supply. Details in DM. Thanks,9-Jun,,,,https://x.com/deejaymash77,https://x.com/deejaymash77
Samul Samul,@samul102,Restore lights in limuru,8-Jun,,,,https://x.com/samul102,https://x.com/samul102
mmchuba,@mmuchuba,@KenyaPower_Care   Kplc what's up please restore power Ac 37156622245,8-Jun,,,,https://x.com/mmuchuba,https://x.com/mmuchuba
kiplangat,@koscar9,"Kindly check my message,the delay is for one paid on 26/5/2024 not they one paid today",8-Jun,,,1,https://x.com/koscar9,https://x.com/koscar9
Dr Billy Ben Runo,@DrRuno16440,Delayed token since morning since 7:54am for MPESA SF83S6102B of account 37171317557,8-Jun,,,,https://x.com/DrRuno16440,https://x.com/DrRuno16440
David Mwita,@davidmwitah,"@KenyaPower_Care sasa tutakuwa tunashinda kwa giza for more than 24 hrs atleast once a month since Jan 2024? We report immediately but you take more than 24 hrs to resolve, interestingly ni during weekends. 

Restore power, Mtr No. 37187320652",8-Jun,,,1,https://x.com/davidmwitah,https://x.com/davidmwitah
thiga Petrus,@pashthiga,Send me delayed token since morning 7:54for mpesa SF83S6102B of account 37171317557,8-Jun,,,1,https://x.com/pashthiga,https://x.com/pashthiga
thiga Petrus,@pashthiga,@KenyaPower_Care Send me delayed token since morning 7:54for mpesa SF83S6102B of account 37171317557,8-Jun,,,,https://x.com/pashthiga,https://x.com/pashthiga
Kenneth Nganga,@I_KennethNganga,"Hi.   2nd day today. We can't be without lights.  I have DMd you guys no response in 20hrs.    Is there a plan to restore the lights we have work pending to do.  
Check your DM Mirema area behind coop",8-Jun,,,2,https://x.com/I_KennethNganga,https://x.com/I_KennethNganga
HOTSPOT,@DennisK27439546,Hello are you experiencing  prepaid token delay?,8-Jun,,,2,https://x.com/DennisK27439546,https://x.com/DennisK27439546
HOTSPOT,@DennisK27439546,Hello are you experiencing  prepaid token delay?,8-Jun,,,2,https://x.com/DennisK27439546,https://x.com/DennisK27439546
Gitutu Mwangi,@GitushMwaah,"Hi @KenyaPower_Care have just bought tokens worth 500 and have not received the message back, the account number is 37182664088. Kindly confirm what's causing the delay",8-Jun,,,4,https://x.com/GitushMwaah,https://x.com/GitushMwaah
Michelle Kahiu,@michykahiu,Hi power outage since morning. When will power be restored? Reference no: 11391783,8-Jun,,,2,https://x.com/michykahiu,https://x.com/michykahiu
Eng. Mutava,@amosmutava,"@KenyaPower_Care Hey I'm reporting power outage in our area after an accident occurred on thursday. Mtr:22170934255
Any plans to restore? And when?",8-Jun,,,5,https://x.com/amosmutava,https://x.com/amosmutava
Phyllis Macharia,@ShiroMach,"@KenyaPower its been almost 24hrs without power,kindly restore as it is affecting our businesses acc no.54601672709",8-Jun,,1,1,https://x.com/ShiroMach,https://x.com/ShiroMach
reggie,@ettyangregina,"One month down the line no power restored  then you have the courage to send us a bill. Surely which meter did you use to get the readings? One month no power? Please don't give me another reference number. If there's nothing you can do, just tell us.",8-Jun,,,2,https://x.com/ettyangregina,https://x.com/ettyangregina
MMCXXI,@2oneTweet,@KenyaPower Hello Kwnya Power... we have had an outage since yesterday in Zimmerman base road area. Account number 54500144073. Kindly assist to restore power.,8-Jun,,,,https://x.com/2oneTweet,https://x.com/2oneTweet
Deedace,@Deedace1,"@KenyaPower_Care no power account number 1206018. Location is Kwa Ngugi, Naivasha Road, near Deliverance Church Riruta. My phone number already in your DMs as always. Please restore electricity, we rely on it for work",8-Jun,,,1,https://x.com/Deedace1,https://x.com/Deedace1
MICHAEL K MASAMBU,@mkmasambu,"@KenyaPower_Care please restore power in Wabukhonyi , Webuye East, Bungoma County",8-Jun,,,,https://x.com/mkmasambu,https://x.com/mkmasambu
Jayzee,@Jayzee92408207,"Power has been restored, thank you for your response.",7-Jun,,,1,https://x.com/Jayzee92408207,https://x.com/Jayzee92408207
Ⓞ︎Ⓓ︎Ⓞ︎Ⓛ︎Ⓘ︎ Ⓝ︎Ⓔ︎Ⓛ︎Ⓢ︎Ⓞ︎Ⓝ︎,@Odente,@KenyaPower_Care why is there a delay in token submission. Still haven't received my token now more than an hour. Meter number 37174533556,7-Jun,,,1,https://x.com/Odente,https://x.com/Odente
mmchuba,@mmuchuba,"@KenyaPower  kindly restore power,it's on and off every after one minute, Ac 37156622245",7-Jun,,,,https://x.com/mmuchuba,https://x.com/mmuchuba
mmchuba,@mmuchuba,"@KenyaPower_Care  kindly restore power,it's on and off every after one minute Ac 37156622245",7-Jun,,,2,https://x.com/mmuchuba,https://x.com/mmuchuba
ATH-T,@PFrenzzy,"Kindly assist to restore power in Kabuku, Limuru... Thank you",7-Jun,2,,1,https://x.com/PFrenzzy,https://x.com/PFrenzzy
Sidney,@sidneykipkirui,@KenyaPower kindly be serious and restore power back MTR. No. 46201163113. And even security lights along Christina apartment Rongai. So pathetic... regular outages,7-Jun,,,1,https://x.com/sidneykipkirui,https://x.com/sidneykipkirui
Phyllis Macharia,@ShiroMach,@KenyaPower @KenyaPower_Care please restore power since 2pm we have not had power. acc no. 54601672709,7-Jun,,,2,https://x.com/ShiroMach,https://x.com/ShiroMach
HILARY,@hilary_kartel,@KenyaPower_Care we are disconnected at Githurai 45. Restore power. Thank you!,7-Jun,,,1,https://x.com/hilary_kartel,https://x.com/hilary_kartel
Word Wide Web,@knkinambuga,"@KenyaPower_Care Noted but power was restored in Kitengela for only an hour and now it's OFF again. You need to escalate the problem for better resolution. That's more than 8 hours now without supply excluding Monday and yesterday.
FYA @Cofek_Africa 
FYI @Tuko_co_ke @ntvkenya",7-Jun,3,1,2,https://x.com/knkinambuga,https://x.com/knkinambuga
Njugunut,@Njugunanuts,"@KenyaPower_Care no power in Kilimani, Kirichwa Gardens, Elgeyo Marakwet Rd. Please restore power we do not have scheduled maintenance for this area today, a/c no 434662.",7-Jun,,,2,https://x.com/Njugunanuts,https://x.com/Njugunanuts
Ambrose,@ambuoz,"@KenyaPower_Care 
We have not had power in our area since last Saturday, due to a fallen pole and broken power line. Your emergency team came on Sunday, isolated that line and promised to restore power on Monday. Nobody has come up to now. What is happening?  Ref. No 11361811",7-Jun,,,2,https://x.com/ambuoz,https://x.com/ambuoz
Japheth Ochieng,@Japheth_Ochieng,@KenyaPower_Care a/c 46200885864. Power outage in my area kindly restore.,7-Jun,,,4,https://x.com/Japheth_Ochieng,https://x.com/Japheth_Ochieng
Jackie Kioko,@cherubjak,@KenyaPower_Care Ref 11377155 issue has been resolved and power restored. Thanks.,7-Jun,,,1,https://x.com/cherubjak,https://x.com/cherubjak
KidagulaS,@KidagulaS,@KenyaPower_Care ac 14140382277 no power. Please check and restore asap,7-Jun,,,1,https://x.com/KidagulaS,https://x.com/KidagulaS
Onyango Jim,@Onyango09436080,@KenyaPower_Care my power has been on and off for the last 24 hrs. Please restore meter no. 54602606060,7-Jun,,,2,https://x.com/Onyango09436080,https://x.com/Onyango09436080
sha ;),@kinyya75,Power gon in Kitengela Old Namanga road 2nd time this week kindly restore Acc : 37187515731,7-Jun,4,,2,https://x.com/kinyya75,https://x.com/kinyya75
Futie,@mwenesip,"@KenyaPower_Care kindly restore power to the account attached below. Location is Ndalu. We haven't had power for the past one week.

CC. @KenyaPower",6-Jun,,2,,https://x.com/mwenesip,https://x.com/mwenesip
Maggie Tolence,@margaretwothay6,"@KenyaPower_Care @KenyaPower_Care i am experiencing token delay , kindly sort me out.
MTR no 37182204554
SF63KYU54P Confirmed. Ksh1,000.00 sent to KPLC PREPAID for account 37182204554 on 6/6/24 at 10:20 AM.",6-Jun,1,,2,https://x.com/margaretwothay6,https://x.com/margaretwothay6
mmchuba,@mmuchuba,@KenyaPower_Care kindly restore power Ac 37156622245,6-Jun,,,,https://x.com/mmuchuba,https://x.com/mmuchuba
Eric Koskei,@MrKoskei,@KenyaPower_Care no power the whole day then now gone again shortly after it was restored. What's happening?????? Account number 92104484834,6-Jun,,,,https://x.com/MrKoskei,https://x.com/MrKoskei
MAKHULU,@MAKHULU141,"@KenyaPower Kindly restore power one phase is down at MITCHELLE PLAZA,near NIBS College Kimbo",6-Jun,,1,,https://x.com/MAKHULU141,https://x.com/MAKHULU141
New Kenya,@Nyanch14,"@KenyaPower_Care 
Hello.... 4th day of blackout, please restore. Account number 29874417",6-Jun,,,3,https://x.com/Nyanch14,https://x.com/Nyanch14
TJ,@nyabinghidread,"@KenyaPower_Care; greetings.
It's past 5pm.
Restore power to Chady Rd, Syokimau.",6-Jun,,,,https://x.com/nyabinghidread,https://x.com/nyabinghidread
Waleopard Flavors of Favor (#WFF),@Doublefavor,@KenyaPower_Care @KenyaPower  please restore power in Luckysummer Account - 863306. My baby's breastmilk needs power to keep fresh,6-Jun,,,,https://x.com/Doublefavor,https://x.com/Doublefavor
Japheth Ochieng,@Japheth_Ochieng,@KenyaPower_Care a/c 54500303323. Power outage in my area. Kindly restore.,6-Jun,,,2,https://x.com/Japheth_Ochieng,https://x.com/Japheth_Ochieng
Starving African,@TheRealPA,@KenyaPower_Care what time will power be restored account 92105373655 naona mvua inakaribia and we didn't have scheduled outage,6-Jun,,,3,https://x.com/TheRealPA,https://x.com/TheRealPA
David M.Kinoti,@DavidMungatia,I hope you will kindly get our power restored soonest possible.Thank you.,6-Jun,,,,https://x.com/DavidMungatia,https://x.com/DavidMungatia
Eunice Murang'a,@cynthnjesh,@KenyaPower_Care there was a scheduled outage  yesterday in matanga-ini area but upto now we still  do not have power. In this economy I cannot afford to waste food that is in the freezer.  Make haste and restore our power(specifically area around PEFA Ambassador),6-Jun,1,,1,https://x.com/cynthnjesh,https://x.com/cynthnjesh
Waleopard Flavors of Favor (#WFF),@Doublefavor,@KenyaPower_Care  Account - 863306 Luckysummer estate. Please   restore power. Breast milk stored needs power. #WorldEnvironmentDay‌ #citizenbigconversation @om @Cofek_Africa @ConsumerReports,6-Jun,,,,https://x.com/Doublefavor,https://x.com/Doublefavor
Waleopard Flavors of Favor (#WFF),@Doublefavor,@KenyaPower_Care Account - 863306 Luckysummer estate. Please restore power. My baby's breastmilk stored in the fridge and freezer needs power. It's been over 8hrs. @KenyasOmbudsman @Cofek_Africa @con,6-Jun,,,,https://x.com/Doublefavor,https://x.com/Doublefavor
SPANEEE,@edrickerick90,How long does it take to restore a transformer??,5-Jun,,,,https://x.com/edrickerick90,https://x.com/edrickerick90
Japheth Ochieng,@Japheth_Ochieng,@KenyaPower_Care a/c 54500303323. Power outage in my area. Kindly restore.,5-Jun,1,,,https://x.com/Japheth_Ochieng,https://x.com/Japheth_Ochieng
Tess Q,@terikamau,"Power outage reported at Beacon Rd - Ongata Rongai http://Acc.No 28189660, you have reported that power has been restored yet that's  not the case. Second day without power.",5-Jun,,,2,https://x.com/terikamau,https://x.com/terikamau
David M.Kinoti,@DavidMungatia,"@KenyaPower @KenyaPower_Care Why are we asked by your technical guys to pay upto KSh.1,000 so that they restore power to our line,which lost power,meter number 37165994817,Sigona/Zambezi area.We are in darkness after failing to meet this demand & seek your clarification & help",5-Jun,,,,https://x.com/DavidMungatia,https://x.com/DavidMungatia
David M.Kinoti,@DavidMungatia,"@KenyaPower_Care Why are we asked by your technical guys to pay upto KSh.1,000 so that they may restore power to our line,which lost power,meter number 37165994817,Sigona/Zambezi area.We are in darkness after failing to meet this demand & seek your clarification and assistance.",5-Jun,1,,,https://x.com/DavidMungatia,https://x.com/DavidMungatia
Joan Munyua,@JojoJowey,@KenyaPower_Care We have a black out A/C 11156494. Please restore the electricity.,5-Jun,,,,https://x.com/JojoJowey,https://x.com/JojoJowey
Joan Munyua,@JojoJowey,We have a black out A/C 11156494. Please restore the electricity.,5-Jun,,,,https://x.com/JojoJowey,https://x.com/JojoJowey
Kefakirimiarts,@Kelvin31822805,"Kindly restore Lights in matangi area, we are suffering",5-Jun,,,2,https://x.com/Kelvin31822805,https://x.com/Kelvin31822805
GRACE GITONGA,@GRACEGI40501549,Murera Jabezu area still in blackout since morning kindly restore power in this area,5-Jun,,,,https://x.com/GRACEGI40501549,https://x.com/GRACEGI40501549
rhynopeters,@rhynopeters,Power restored at around 1800 hrs... Thankyou though..... Molli Shopping center,5-Jun,,,2,https://x.com/rhynopeters,https://x.com/rhynopeters
Samuel Kiraguri,@mukabikiraguri,@KenyaPower_Care we honestly can't live like this. Every day your team comes and sorts one phase and as soon as they leave the other fails. Alternating between phases daily. What is this in your definition? Can we have this phase restored asap. Mnakasirisha sasa,5-Jun,,1,2,https://x.com/mukabikiraguri,https://x.com/mukabikiraguri
Waleopard Flavors of Favor (#WFF),@Doublefavor,@KenyaPower_Care please restore power. I have a freezer full of breastmilk that I can't afford to loose. Lucky summer estate a/c 863306 cc @KenyasOmbudsman @consu,5-Jun,,,,https://x.com/Doublefavor,https://x.com/Doublefavor
John Ohuma,@OhumaJohn,"@KenyaPower_Care @KenyaPower kindly help restore electricity at Greenfield estate- Donholm Nairobi. We've been without power since noon. Your promnt response and assistance in highly appreciated. Thanks in advance, Regards.",5-Jun,,,1,https://x.com/OhumaJohn,https://x.com/OhumaJohn
"Dr. Saeema Salim, PhD",@SalSaeema,"@KenyaPower_Care Good afternoon. Since morning, we have no power. When will power be restored, no power a few hours now.

Thank you!

A/C 14397539

Thank you!

A/C 14397539",5-Jun,,,2,https://x.com/SalSaeema,https://x.com/SalSaeema
Helmut Wagabi,@HelmutWagabi,@KenyaPower_Care You are taking too long to restore power in kisauni. Is the maintenance exercise still on hitherto?,5-Jun,,,,https://x.com/HelmutWagabi,https://x.com/HelmutWagabi
cocuphil,@cocuphil,@KenyaPower_Care @KenyaPower_Care @KenyaPower_Care Acc. 14468148 blackout Nyali Cinemax behind Texas security. Kindly restore.,5-Jun,,,2,https://x.com/cocuphil,https://x.com/cocuphil
Waleopard Flavors of Favor (#WFF),@Doublefavor,@KenyaPower_Care we don't have electricity in Lucky summer please restore. My store breast milk needs power.,5-Jun,,,,https://x.com/Doublefavor,https://x.com/Doublefavor
Free-NDOM,@WisNdom,"Need help recovering delayed token message, my meter no. is 22171345121 bought the token at 9.20 yesterday. @KenyaPower_Care",5-Jun,,,1,https://x.com/WisNdom,https://x.com/WisNdom
MKenya Daima,@ChangachM,"@KenyaPower_Care 4th night without power. I'm tired of how unresponsive your services have been. KINDLY RESTORE POWER 
 Ref No 11371202",4-Jun,,,1,https://x.com/ChangachM,https://x.com/ChangachM
John mwangangi,@Johnmwa17116722,@KenyaPower_Care power restored. thanks and good night,4-Jun,,,,https://x.com/Johnmwa17116722,https://x.com/Johnmwa17116722
mmchuba,@mmuchuba,@KenyaPower  kindly restore power Ac 37156622245,4-Jun,,,,https://x.com/mmuchuba,https://x.com/mmuchuba
mmchuba,@mmuchuba,@KenyaPower_Care pls restore power Ac 37156622245,4-Jun,,,1,https://x.com/mmuchuba,https://x.com/mmuchuba
Samp45,@samp45,"@KenyaPower_Care low voltage at 
Mombasa, bamburi, mwembeni stage Next to mwembeni butchery

Mtr:37193081835

Kindly restore power.",4-Jun,,,4,https://x.com/samp45,https://x.com/samp45
John mwangangi,@Johnmwa17116722,@KenyaPower_Care low voltage in ndonya mtwapa ref no. 11374973...kindly restore normal power,4-Jun,,,,https://x.com/Johnmwa17116722,https://x.com/Johnmwa17116722
Patrick mwenda,@patozmwendie,"Kindly share my delayed token i purchase yesterday. No one is picking our calls.

Confirmed. KES 700.00 sent to KPLC PREPAID (TOKENS) for account 54402361478 Ref 986206542845 03 Jun 2024 at 19:46 EAT charges 9.00 KES",4-Jun,1,,1,https://x.com/patozmwendie,https://x.com/patozmwendie
Gichumbi,@GichumbiSam,@KenyaPower_Care  Please restore power to our area. Ref. no. 11374861,4-Jun,,,,https://x.com/GichumbiSam,https://x.com/GichumbiSam
Novy,@rading_yvonne,"Kenya power why did you decide to switch off my lights the whole plot am the only one without lights yet my meter is working, and my token box has tokens...kindly restore my power",4-Jun,,,,https://x.com/rading_yvonne,https://x.com/rading_yvonne
Akomu,@AgnesKomu2,@KenyaPower_Care our supply has gone out. please restore.23072556,4-Jun,,,1,https://x.com/AgnesKomu2,https://x.com/AgnesKomu2
kipng'eno arap kipson,@choma_finest01,"@KenyaPower_Care hi delay in receiving my token kindly assist .
 SF48EHK1HE Confirmed. Ksh200.00 sent to KPLC PREPAID for account 46200706524 on 4/6/24 at 3:35 PM",4-Jun,,,,https://x.com/choma_finest01,https://x.com/choma_finest01
slydzu,@jensenhooks,"@KenyaPower_Care Power outage twice within a day?Meter no 04217874645, kindly restore.",4-Jun,,1,1,https://x.com/jensenhooks,https://x.com/jensenhooks
Mike Kisali,@_kisali,"@KenyaPower_Care I bought tokens and the message delayed upon arrival I am told meter blocked. How can I be assisted yet it was working.
 
Kindly assist.",4-Jun,,,1,https://x.com/_kisali,https://x.com/_kisali
mmchuba,@mmuchuba,@KenyaPower  kindly restore power Ac 37156622245,3-Jun,,,,https://x.com/mmuchuba,https://x.com/mmuchuba
TUWEZE CREDIT,@TuwezeCredit,"This is stupidity n nonsense nkt ,restore buying tokens asap",3-Jun,,,,https://x.com/TuwezeCredit,https://x.com/TuwezeCredit
Beatrice Chep,@BelleBlessings,"@KenyaPower_Care hi, we've been in a blackout since yesterday. Could you please restore power. My mtr 54606630314",3-Jun,,,3,https://x.com/BelleBlessings,https://x.com/BelleBlessings
Ruth Kimasan,@RuthKimasan,We've been in dark here in Gachie-chamuka  road for 5 days now. What's the cause of delay in restoring power?,3-Jun,,,3,https://x.com/RuthKimasan,https://x.com/RuthKimasan
GathiaE,@GathiaE,@kenyapower kindly restore power to the estate with the reference 11368289. Power has been off for over 24 hrs.,3-Jun,,,,https://x.com/GathiaE,https://x.com/GathiaE
Mary Njoroge,@Maryiana96,"@KenyaPower @KenyaPower_Care what's wrong with you people please restore power here...04213120092
Some things need urgency you all sit and watch people suffering!!!",3-Jun,1,,1,https://x.com/Maryiana96,https://x.com/Maryiana96
Sir. Keith,@_MkSimiyu_,You are yet to restore the prepaid service until now ?,3-Jun,,,,https://x.com/_MkSimiyu_,https://x.com/_MkSimiyu_
peter,@peterwanjohi_,"We once had an issue with KPlC team in Kiambu. They disconnected power to a community water treatment station for 2 weeks. Afew of us went to Stima Plaza, were directed to his office and after hearing us, ordered the team to restore power. Before we left, we got calls it was done",3-Jun,6,,3,https://x.com/peterwanjohi_,https://x.com/peterwanjohi_
Vezoel Zu,@vezoel,Here again barely after a month restore power at trm drive redplate Roysambu!!!!,3-Jun,1,,4,https://x.com/vezoel,https://x.com/vezoel
Demore KE,@ocholabrian20,"@KenyaPower_Care  @KenyaPower do you want us to demonstrate, for you to restore power in our area? This is the fourth week and you don't show any concern!",3-Jun,,,,https://x.com/ocholabrian20,https://x.com/ocholabrian20
FATII FATII,@Dumashi,@KenyaPower_Care 14107282577 no power at this account… kindly restore. SouthC area,2-Jun,,,1,https://x.com/Dumashi,https://x.com/Dumashi
dfre.mo,@FrediMutua,"@KenyaPower_Care we've had no power for 6 weeks now, Kindly have it restored. Account no. 32822122 Area Mbondoni primary Area, past Yaitha, Mks to wote road.",2-Jun,,,1,https://x.com/FrediMutua,https://x.com/FrediMutua
DA,@D_Atang_a,"@KenyaPower_Care Blackout at Komarock.
Please restore. Mtr No. 01450708381",2-Jun,,,2,https://x.com/D_Atang_a,https://x.com/D_Atang_a
MKenya Daima,@ChangachM,"@KenyaPower_Care No power since yesterday morning. Kindly restore around Sayari Kindergarten Ruiru 

MTR No. 37196132544",2-Jun,,,,https://x.com/ChangachM,https://x.com/ChangachM
Kamau Njuguna,@ItsKamauNjuguna,"@KenyaPower_Care 
12241147
Power outage.
Please restore.",2-Jun,,,,https://x.com/ItsKamauNjuguna,https://x.com/ItsKamauNjuguna
Kaunyangi Doreen,@KaunyangiDoreen,@KenyaPower_Care there has been a power outage in some parts of uthiru since yesterday 7pm till now...kindly advice what's happening and whether there is any progress to restore power,2-Jun,,,,https://x.com/KaunyangiDoreen,https://x.com/KaunyangiDoreen
Derick Burudi,@DerickDerius,Its 5pm already kindly restore power in mlolongo,2-Jun,,,1,https://x.com/DerickDerius,https://x.com/DerickDerius
FREDRICK OLUKERE,@OLUKERE,@KenyaPower #22214052122: Transformer failure unresolved for 3 weeks. Cases closed without resolution after reporting via *977#. Concerned about losing business. Neighbor estate had 8-month delay in resolving similar issue. Urgently need feedback and results. #CustomerService,2-Jun,,,1,https://x.com/OLUKERE,https://x.com/OLUKERE
Vivian Mugoha,@VeevianMonty,Are you serious? Kindly but urgently restore lights. Food will go stale!!!!!! Would a song suffice or do you just don’t care at all!!!!!,2-Jun,,,2,https://x.com/VeevianMonty,https://x.com/VeevianMonty
n_ixie,@Nixie23000152,We've been in darkness since Tuesday and our transformer was taken by kplc staff who were to restore power yesterday according to them but still nothing has been done.... Senior staff athiriver,2-Jun,,,,https://x.com/Nixie23000152,https://x.com/Nixie23000152
Kukie,@Karey_mwari,@KenyaPower_Care surely a whole estate of 144 house have been calling you since yesterday 4pm. It’s 1pm and you are yet to even come on ground to restore power. Mko aje saa zingine,2-Jun,,,,https://x.com/Karey_mwari,https://x.com/Karey_mwari
Vivian Mugoha,@VeevianMonty,@KenyaPower_Care @KenyaPower kindly but urgently restore lights in Kinoo and its environs. Food will go stale!!! It’s barely 48hrs after the previous power surge now this? Kindly fix it!!,2-Jun,,,,https://x.com/VeevianMonty,https://x.com/VeevianMonty
Miss Ruby,@Shiiirow,@KenyaPower_Care kindly restore our transformer. It's been 6 days of no electricity in Kidfarmaco,31-May,1,,,https://x.com/Shiiirow,https://x.com/Shiiirow
Mercy Wathimu,@MWathimu,The power hasn't been restored yet,31-May,,,3,https://x.com/MWathimu,https://x.com/MWathimu
Winnie Molly Booker,@BookerMolly,@KenyaPower there's no power in  Nyahera area. Kindly restore power.,31-May,,,1,https://x.com/BookerMolly,https://x.com/BookerMolly
Mukami,@mukamijay,@KenyaPower_Care Acct. 14251685526. Blackout since 9.15am and we were not on maintenance. What is this? Restore power please.,31-May,,,1,https://x.com/mukamijay,https://x.com/mukamijay
Charity Mwangi,@cherwellcharity,@KenyaPower_Care We have no power at Gwathiru Gikambura area since morning. Please restore power meter no.14420143159,31-May,,,4,https://x.com/cherwellcharity,https://x.com/cherwellcharity
Omonto Omuya,@jephondigo,"@KenyaPower_Care how are you? Since I cannot reach you on 9771.
How can you help me restore power in my area? There's an equipment failure and we need a Fuse to get the electricity back. Please help. Kawangware Naivasha road",31-May,,,3,https://x.com/jephondigo,https://x.com/jephondigo
Kiptoo,@kiptoocheruyoit,@KenyaPower_Care what a shame! You people just restored power for few minutes then now you take us to another 25 hour blackout. Fuck you are a disgrace to this village. For chebwagan to never experience a black out chirchir must go and kplc disbanded.,31-May,,,,https://x.com/kiptoocheruyoit,https://x.com/kiptoocheruyoit
Nelson Maloba,@nmaloba,"@KenyaPower_Care it has been more than 36 hours since we have had power in Seasons, Kasarani. A/C no:14107134505. There seems to be no action being taken. Below are the references via ref: 11350553, 11352965, and now 11355871. Please restore power",31-May,1,1,4,https://x.com/nmaloba,https://x.com/nmaloba
SW Wacuka,@SwWacuka,"Where can we get help to have power restored  in kidfarmaco, spring road, kikuyu? Today is 8th day without power. They carried transformer , 3rd now and no help",31-May,1,,4,https://x.com/SwWacuka,https://x.com/SwWacuka
Mukami,@mukamijay,@KenyaPower_Care Acct. 14251685526. Ongoing blackout. We are not on maintenance. Please restore.,31-May,,,4,https://x.com/mukamijay,https://x.com/mukamijay
'Mar ®,@Otmar436,"@KenyaPower @KenyaPower_Care Kindly update on when power will be restored in Kikuyu - Kidfarmco area, we've been in darkness since last Friday... your people came and removed the transformer on Wednesday and still nothing. @KIMANIICHUNGWAH mhesh kindly look into this...",31-May,,,,https://x.com/Otmar436,https://x.com/Otmar436
Juma dancan,@jumadancan1,@KenyaPower What are you doing to restore power where there is power blackout due to transformer problem?,30-May,,,,https://x.com/jumadancan1,https://x.com/jumadancan1
nancy mwangi,@nancymwang15987,"@KenyaPower_Care when are you planning to restore power in area near ruaraka high school ?today is the third day,meter 14228615325.",30-May,,,,https://x.com/nancymwang15987,https://x.com/nancymwang15987
Richie Hart,@RichieHart88062,Hello you guys restore them connections back to migori come on,30-May,,,,https://x.com/RichieHart88062,https://x.com/RichieHart88062
Wathika Wanjiru,@WathikaWanjiru,When are you planning  to restore power in ondiri areas?,30-May,,,,https://x.com/WathikaWanjiru,https://x.com/WathikaWanjiru
K_M,@KateMuriithi,@KenyaPower_Care Please restore power it is past 5:00 pm a/c 14104535308.,30-May,,,4,https://x.com/KateMuriithi,https://x.com/KateMuriithi
Eddy Mwema,@Jidielle,@KenyaPower_Care ref 11348594 Kasarani Seasons. We would be very grateful if the power was restored today as ilienda Jana and if this issue of kupoteza stoma every week can stop and we don't poteza it ever. We have suffered for 4 years with these very frequent black outs.,30-May,,,,https://x.com/Jidielle,https://x.com/Jidielle
K.E.N.Y.A.N,@BettieWaShiro,"@KenyaPower_Care please restore power back. 

As a citizen I make such a loss with the unprecedented power outage in my area.",30-May,,,1,https://x.com/BettieWaShiro,https://x.com/BettieWaShiro
At Angeleezy,@angie__daisy,@KenyaPower_Care kindly restore power. Account no 45999364. Gone since morning. Thanks!,30-May,,1,3,https://x.com/angie__daisy,https://x.com/angie__daisy
Daniel Ongere,@daniel_ongere,Kindly restore power at a transformer along Awasi - Katito road in Awasi. There has been insecurity problem brought about by power black out since the beginning of this month. Businesses that depend on power have completely been shut down.,30-May,,,,https://x.com/daniel_ongere,https://x.com/daniel_ongere
Peach K,@hannah_wakaba,"Kindly restore power in Kinoo, Muthiga area, we rely on lights for our businesses, this is the third day we incur losses, honestly what are you doing?",30-May,1,,1,https://x.com/hannah_wakaba,https://x.com/hannah_wakaba
billygakunguguh,@billymuturi2,"@KenyaPower_Care 
Restore power in our area,two days without power,...laiser hill area ongata rongai....This is too much....!!",30-May,,,,https://x.com/billymuturi2,https://x.com/billymuturi2
Daniel Ongere,@daniel_ongere,Kindly restore power at a transformer along Awasi - Katito road in Awasi. There has been insecurity problem brought about by power black out since the beginning of this month. Businesses that depend on power have completely been shut down.,30-May,,,,https://x.com/daniel_ongere,https://x.com/daniel_ongere
