Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
JustinKirton,@justinkirton,I've already been to the Ngong office and was told that it's invalid. You still take my money for the meter in my property (however). I hate the service (disservice would be a better description) that @KenyaPower_Care  provides. My account is 14286307617. #KeepParrafinLampsClose,2-May,,,,https://x.com/justinkirton,https://x.com/justinkirton
Melech,@gnogial_k,It's like improvement on service delivery is just a fairy tale,2-May,,,,https://x.com/gnogial_k,https://x.com/gnogial_k
Ayeesha,@ChaosMayhemm,"@KenyaPower_Care So the only way to get a response from KPLC here is by using words like “please”, “kindly” and “we beg you”
For a service that we pay for, that is not free and worst of all is consistent as fcuk!Basically, you need to kiss ass to get a mere response! Just WOW",2-May,1,,,https://x.com/ChaosMayhemm,https://x.com/ChaosMayhemm
James Josiah,@Josjam67,@KenyaPower_Care No power in Syokimau....What's the matter with you guys...second night with no power...and also stop ignoring dms...terrible terrible service.,2-May,,,,https://x.com/Josjam67,https://x.com/Josjam67
citymaasai,@citymaasai,"Seriously..you guys have really lowered the bar on service delivery. We are like Nigeria now? Or S.A? Sasa we all have to buy generators?
when uhuru was president  national blackouts were rare but noe you guys have  normalised power outage once or twice a week!!",2-May,3,,1,https://x.com/citymaasai,https://x.com/citymaasai
PatsyJames,@PatsyJa26446841,@KenyaPower_Care  @KenyaPower  you are an embarassing company poor service poor management total black out what a shame no response to customer's,2-May,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
PatsyJames,@PatsyJa26446841,Hello kenya power care AC 23798952 we have no power supply all day we not on your maintenance list every day we are on your ON OFF supply please  assist us begging customer's for your poor service poor management no assistance from you or your technical team,2-May,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
Natalia Amani fit,@NataliaAmani1,Is anyone even working no replies no inbox check zero communication just horrible service,2-May,1,,1,https://x.com/NataliaAmani1,https://x.com/NataliaAmani1
Imali,@92021db97c2f41c,@KenyaPower_Care  Vs @reg_rwanda ..you are a way way back in terms of service delivery.Go get tips from Rwanda,2-May,,,2,https://x.com/92021db97c2f41c,https://x.com/92021db97c2f41c
PatsyJames,@PatsyJa26446841,Hello kenya power care AC 23798952 it's me again like every day we are with out your power supply please assist us begging customer's give us your poor service we getting daily  no assistance from your technical team here who don't care about customer's,2-May,1,1,,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
Dr Kiran Khosla,@dr_Kirankhosla,"@KenyaPower_Care why is it only my power is constantly not there. This is a torture. Ur customer service cannot pick calls. Please sort out my power:ref no 11164614,Nairobi",2-May,,,1,https://x.com/dr_Kirankhosla,https://x.com/dr_Kirankhosla
David Muema,@DavidMuema44538,"@KenyaPower_Care it is now 1 week, since I experienced power outage in my house, been calling Emergency service number for Machakos Town to no avail, I live in Machakos Mua Hills, near Upper Kitanga Secondary School, kindly assist.

My reference number is
11144184",2-May,,,2,https://x.com/DavidMuema44538,https://x.com/DavidMuema44538
ariko joan okaya,@arikojoanokaya,MUMEAMUA KAYOLE MASIMBA WILL NOT HAVE POWER!!!! SIX DAYS NOW WITHOUT POWER AND YOU ARE SILENT....WE ARE TIRED OF YOUR POOR SERVICE AND RESPONSE.,2-May,,,,https://x.com/arikojoanokaya,https://x.com/arikojoanokaya
Man United,@ManUnited094,"Hello @KenyaPower_Care, currently we have no power in our area, Kasarani, Hunters area.
This has been the norm for the past Two(2) weeks. Are you happy for the level of negligence and poor service you provide to us(Kenyans)?
Meter no 92104746349",1-May,,,,https://x.com/ManUnited094,https://x.com/ManUnited094
ken,@kcrazyph,"@KenyaPower_Care will you check dm and assist Ama Lazima mtu ajilete kwa office ndo mshughulike?
It's unfortunate that despite lowering prices you still won't allow people to use or even access basic service",1-May,,,,https://x.com/kcrazyph,https://x.com/kcrazyph
Atieno Njogo,@Atienonjogo,"@KenyaPower_Care Power outage in the Matasia area, Kamukuru Road from last night about 1930hrs. Reference Number assigned last night 11150358. Kindly expedite this is essential service.
@davis_chirchir",1-May,,,3,https://x.com/Atienonjogo,https://x.com/Atienonjogo
Atieno Njogo,@Atienonjogo,"Power outage in the Matasia area, Kamukuru Road from last night about 1930hrs. Reference Number assigned last night 11150358. Kindly expedite as this is an essential service",1-May,,,,https://x.com/Atienonjogo,https://x.com/Atienonjogo
Nyawira Alison,@NyawiraAlison,@KenyaPower_Care I must commend you guys for your great service during this rainy period. Asanteni.,1-May,2,,,https://x.com/NyawiraAlison,https://x.com/NyawiraAlison
Njonjo,@KahatoNjon93953,I've been without power for 2 straight days. Calls to your customer service haven't yielded anything. Your Ruiru branch is very insensitive!,1-May,,,,https://x.com/KahatoNjon93953,https://x.com/KahatoNjon93953
Bennet Witila,@BennetWitila,"Afternoon, 
Bungoma is facing a lot of challenges with  power outages for long periods of time. As of now we have had no power from 9 am and counting. 
Can we have better service? 
AC no. 66860358. Business operations hugely impacted.",1-May,,,1,https://x.com/BennetWitila,https://x.com/BennetWitila
Ayeesha,@ChaosMayhemm,LiarsYou aren’t following up on anything you lazy incompetent service providers! We have been complaining about DAILY power outages in Thindigua for MONTHS NOW AND NOTHING IS BEING DONE ABOUT IT! Why aren’t you taking this issue seriously?! You should be ashamed of yourselves!,1-May,,,,https://x.com/ChaosMayhemm,https://x.com/ChaosMayhemm
Nickcannon Sammy,@SammyNickcannon,How do I get a token when it delays after payment is done. Is there self service?,1-May,,,,https://x.com/SammyNickcannon,https://x.com/SammyNickcannon
Marc Mbugua 𝕏,@MarcMbugua,"@KenyaPower_Care Recently, you have been providing terrible service. There is a line in Kiambu Town where the lights have been flickering for close to 72 hours now.",1-May,,,1,https://x.com/MarcMbugua,https://x.com/MarcMbugua
Dr Kiran Khosla,@dr_Kirankhosla,"@KenyaPower_Care why is it only my power is constantly not there. This is a torture. Ur customer service cannot pick calls. Please sort out my power:ref no 11164614,Nairobi",2-May,,,1,https://x.com/dr_Kirankhosla,https://x.com/dr_Kirankhosla
David Muema,@DavidMuema44538,"@KenyaPower_Care it is now 1 week, since I experienced power outage in my house, been calling Emergency service number for Machakos Town to no avail, I live in Machakos Mua Hills, near Upper Kitanga Secondary School, kindly assist.

My reference number is
11144184",2-May,,,2,https://x.com/DavidMuema44538,https://x.com/DavidMuema44538
ariko joan okaya,@arikojoanokaya,MUMEAMUA KAYOLE MASIMBA WILL NOT HAVE POWER!!!! SIX DAYS NOW WITHOUT POWER AND YOU ARE SILENT....WE ARE TIRED OF YOUR POOR SERVICE AND RESPONSE.,2-May,,,,https://x.com/arikojoanokaya,https://x.com/arikojoanokaya
Man United,@ManUnited094,"Hello @KenyaPower_Care, currently we have no power in our area, Kasarani, Hunters area.
This has been the norm for the past Two(2) weeks. Are you happy for the level of negligence and poor service you provide to us(Kenyans)?
Meter no 92104746349",1-May,,,,https://x.com/ManUnited094,https://x.com/ManUnited094
ken,@kcrazyph,"@KenyaPower_Care will you check dm and assist Ama Lazima mtu ajilete kwa office ndo mshughulike?
It's unfortunate that despite lowering prices you still won't allow people to use or even access basic service",1-May,,,,https://x.com/kcrazyph,https://x.com/kcrazyph
Atieno Njogo,@Atienonjogo,"@KenyaPower_Care Power outage in the Matasia area, Kamukuru Road from last night about 1930hrs. Reference Number assigned last night 11150358. Kindly expedite this is essential service.
@davis_chirchir",1-May,,,3,https://x.com/Atienonjogo,https://x.com/Atienonjogo
Atieno Njogo,@Atienonjogo,"Power outage in the Matasia area, Kamukuru Road from last night about 1930hrs. Reference Number assigned last night 11150358. Kindly expedite as this is an essential service",1-May,,,,https://x.com/Atienonjogo,https://x.com/Atienonjogo
Nyawira Alison,@NyawiraAlison,@KenyaPower_Care I must commend you guys for your great service during this rainy period. Asanteni.,1-May,2,,,https://x.com/NyawiraAlison,https://x.com/NyawiraAlison
Njonjo,@KahatoNjon93953,I've been without power for 2 straight days. Calls to your customer service haven't yielded anything. Your Ruiru branch is very insensitive!,1-May,,,,https://x.com/KahatoNjon93953,https://x.com/KahatoNjon93953
Bennet Witila,@BennetWitila,"Afternoon, 
Bungoma is facing a lot of challenges with  power outages for long periods of time. As of now we have had no power from 9 am and counting. 
Can we have better service? 
AC no. 66860358. Business operations hugely impacted.",1-May,,,1,https://x.com/BennetWitila,https://x.com/BennetWitila
Ayeesha,@ChaosMayhemm,LiarsYou aren’t following up on anything you lazy incompetent service providers! We have been complaining about DAILY power outages in Thindigua for MONTHS NOW AND NOTHING IS BEING DONE ABOUT IT! Why aren’t you taking this issue seriously?! You should be ashamed of yourselves!,1-May,,,,https://x.com/ChaosMayhemm,https://x.com/ChaosMayhemm
Nickcannon Sammy,@SammyNickcannon,How do I get a token when it delays after payment is done. Is there self service?,1-May,,,,https://x.com/SammyNickcannon,https://x.com/SammyNickcannon
Marc Mbugua 𝕏,@MarcMbugua,"@KenyaPower_Care Recently, you have been providing terrible service. There is a line in Kiambu Town where the lights have been flickering for close to 72 hours now.",1-May,,,1,https://x.com/MarcMbugua,https://x.com/MarcMbugua
Marc Mbugua 𝕏,@MarcMbugua,"@KenyaPower_Care Recently, you have been providing terrible service. There is a line in Kiambu Town where the lights have been flickering for close to 72 hours now.",1-May,,,1,https://x.com/MarcMbugua,https://x.com/MarcMbugua
Ali Ture,@AliTure7,"Send me reset codes. Your supposed customer service numbers 0703070707,0732170170 are either not working or not picked! Mtr no 37195600467",29-Jun,,,1,https://x.com/AliTure7,https://x.com/AliTure7
hiren ashok varaiya,@hirenashok,@KenyaPower_Care our connection is being disconnected and our bill is not not yet due and your customer service lines not going through. Please assist,29-Jun,,,1,https://x.com/hirenashok,https://x.com/hirenashok
Lilian Murimi,@Lily_Murimi,Pull down your customer  service lines ... they are never functional,29-Jun,,,,https://x.com/Lily_Murimi,https://x.com/Lily_Murimi
lilshawty,@molnbaby,@KenyaPower_Care please answer dms I've been calling all the 3 customer service numbers nawekwa on hold for 15 mins plus zote,29-Jun,1,,2,https://x.com/molnbaby,https://x.com/molnbaby
Peter Theuri,@ptheuri81,"Worst customer service of all time. I've written to you a million times, calls go unanswered, my tokens from last month never recovered.",29-Jun,,,3,https://x.com/ptheuri81,https://x.com/ptheuri81
Aced Solutions,@aced_solutions,"@KenyaPower_Care it has been over 3 hours since I notified you of power outage, and hence asked you to check your inbox but no reply yet. What does your customer service do if they cannot reply to a damn tweet?",28-Jun,,,1,https://x.com/aced_solutions,https://x.com/aced_solutions
Double_theo,@DoubleTheo,"I've paid for tokens and still haven't gotten my token until now. The self-service prompt is not working and as usual calls aren't going through. Please send me my tokens, it wasn't for a small amount. Meter number is 14286977849.",27-Jun,,,,https://x.com/DoubleTheo,https://x.com/DoubleTheo
❖ Maria⁷,@roun_mimi,"@KenyaPower_Care this is tiring I've tried customer service, DMs, nothing works n we have no electricity, kindly address the issue",27-Jun,1,,1,https://x.com/roun_mimi,https://x.com/roun_mimi
Abdub,@Kichdda17,@KenyaPower_Care what is the point of this 24h customer service account if you don't respond?,26-Jun,,,3,https://x.com/Kichdda17,https://x.com/Kichdda17
Tupatane Tuesday,@evelynenjeri8,"How long will it take you to respond to my queries via dm,yet your customer service lines are noy going through",26-Jun,,,1,https://x.com/evelynenjeri8,https://x.com/evelynenjeri8
YAKUB SHALE,@shale_yakub,"Hello, kplc kindly want your customer Care service number",25-Jun,,,1,https://x.com/shale_yakub,https://x.com/shale_yakub
Peabody,@lizz_abade,@KenyaPower_Care Kindly assist. The phone number linked to my account is no longer in service. How will I get the SMS. Can it be sent to me via email?,25-Jun,,,,https://x.com/lizz_abade,https://x.com/lizz_abade
Vincent Reale,@reale_vincent,Hi .. I was sending money to my bank account through mpesa pay bill service but I accidentally bought tokens instead .. how do I reverse the transaction? Called safaricom and said only you can do that,24-Jun,,,1,https://x.com/reale_vincent,https://x.com/reale_vincent
Deborah Kioko,@DeborahKioko,"@KenyaPower_Care @KenyaPower if s landlord has issues with your service, why do you parnish tenants who buy token by disconnecting power while away. Your staff in nyeri office are rude.",24-Jun,1,,,https://x.com/DeborahKioko,https://x.com/DeborahKioko
Fifi scott,@Fifiscott1,"@KenyaPower_Care Your lines are not going through..this is really terrible customer service.
A whole day and no assistance given.
I have dmed,tweet not being responded to..someone please assist.",24-Jun,,,2,https://x.com/Fifiscott1,https://x.com/Fifiscott1
Hadassah Bahati,@HadassahBahaT,Kenya power I've bought tokens twice but its rejecting your customer service numbers no one is picking up whats happening? Meter number 14228512316. Kindly help,24-Jun,,,4,https://x.com/HadassahBahaT,https://x.com/HadassahBahaT
official_time- 4:20,@kennedylugwe420,@KenyaPower_Care u guys customer service number haziendi through ........ nimenunua tokens n sijapata message,23-Jun,,,,https://x.com/kennedylugwe420,https://x.com/kennedylugwe420
gitau,@Gitauantony3,"@KenyaPower_Care deserves scrutiny as well. These individuals treat us like garbage, as if they are bestowing a privilege upon us, despite the fact that we pay for the service. 
#REJECTFINANCEBILL2024",23-Jun,,,,https://x.com/Gitauantony3,https://x.com/Gitauantony3
Marc,@Marc1878125,"No power in my house in Syokimau, Since Friday yet everyone else has. We purchased token and they keep being rejected. You customer service number 0703 will have you hold for 10 mins. Airtel is never picked. Up to now we  are still in the dark . What to do??",23-Jun,1,,,https://x.com/Marc1878125,https://x.com/Marc1878125
Akinyi Okach,@nyanamgold,"@KenyaPower_Care why are we not having power since 09:00 am with no notice till now we are on darkness .your emergency lines 97771 no one ever picks very poor service 36841488 my number 
#RejectingFinanceBill2024 #",23-Jun,,,,https://x.com/nyanamgold,https://x.com/nyanamgold
Atieno Yo,@mabeleve09,Your apologies will not suffice.  Service disruption must end.,23-Jun,,,,https://x.com/mabeleve09,https://x.com/mabeleve09
Sk,@MisK_254,@KenyaPower_Care   no lights for the 2nd night  in a row  ... What in the poor service is this,19-Jun,,,1,https://x.com/MisK_254,https://x.com/MisK_254
Vincent Mwanzia,@Vincenttsoo,We have been waiting for service for the last 2hours here at your mlolongo offices.,19-Jun,,,,https://x.com/Vincenttsoo,https://x.com/Vincenttsoo
Vincent Mwanzia,@Vincenttsoo,"@KenyaPower_Care poor service,customers waiting for more than 2 hours to be served.",19-Jun,,,3,https://x.com/Vincenttsoo,https://x.com/Vincenttsoo
PatsyJames,@PatsyJa26446841,Ac 23798952 all night we had no power supply up to now no power supply your technical team here don't care about customers what service is this honestly,19-Jun,1,1,4,https://x.com/PatsyJa26446841,https://x.com/PatsyJa26446841
Johnny The One,@Johnnie_TheOne,"Hello, we have no electricity huku Mtwapa, Maweni since yesterday night till now. Restore service please and respond to dm's.",19-Jun,,,,https://x.com/Johnnie_TheOne,https://x.com/Johnnie_TheOne
Abu Ghalib,@AGhalib59126,U saying 24/7 @ our service but u not helping,18-Jun,1,,,https://x.com/AGhalib59126,https://x.com/AGhalib59126
branice ruth,@ruthshibs,"@KenyaPower_Care why are your customer service lines unreachable 
.am having an issue please call me back",18-Jun,,,,https://x.com/ruthshibs,https://x.com/ruthshibs
Ibrah EssayWriter,@ibrahwanjohi,"@KenyaPower_Care Send the token for the transaction I never recieved
 SF1227BJJO Confirmed. Ksh500.00 sent to KPLC PREPAID for account 14140287716 on 1/6/24 at 10:16 AM. The *977# keeps saying service not available",18-Jun,,,4,https://x.com/ibrahwanjohi,https://x.com/ibrahwanjohi
AN Other,@BadOther,@KenyaPower_Care honestly how often do we have to struggle through with the service interruptions in La Marina and Jumba areas of Mtwapa. you should be embarrassed.,18-Jun,,,1,https://x.com/BadOther,https://x.com/BadOther
Johnny The One,@Johnnie_TheOne,We have no electricity huku Mtwapa Maweni since yesterday night and we're not in the areas listed. Kindly restore service.,17-Jun,2,,,https://x.com/Johnnie_TheOne,https://x.com/Johnnie_TheOne
Antimony™,@o_sammy_,Please check DM and respond. It's been days of seeking service,16-Jun,,,2,https://x.com/o_sammy_,https://x.com/o_sammy_
Popo,@Po_kimani,@KenyaPower_Care I have reached my end with your unreliable service it’s been since Tuesday 7am and no power even with relentless reporting account 14283600691 nimechoka kungoja kwa giza,15-Jun,,,,https://x.com/Po_kimani,https://x.com/Po_kimani
TCK,@ChepkorirKotut,"@KenyaPower_Care it's been 24 hours of nonsense service, the worst customer service and borderline neglect from your office. Whom are you serving if not the people you claim to provide electricity for? For premiums at that.",15-Jun,,,2,https://x.com/ChepkorirKotut,https://x.com/ChepkorirKotut
Chris Burton,@cheffyatwork,@KenyaPower_Care no electricity all day in Lavington. Why am I paying  so much for a badddd service!,15-Jun,,,5,https://x.com/cheffyatwork,https://x.com/cheffyatwork
pauldeustance,@PaulMwa67115977,Why do you guys offer poor services. I sent you a direct message and no one is replying. Is it that you don't have customer service representatives or you are just ignoring my messages. I bought token and token message didn't come but money was deducted from my account.,15-Jun,,,,https://x.com/PaulMwa67115977,https://x.com/PaulMwa67115977
Bd_adad,@Bd_adad,"No power for the last 48 hours near Ngong Rd!  ""We're coming"" they say but nothing!  Very bad service",14-Jun,,,2,https://x.com/Bd_adad,https://x.com/Bd_adad
MkenyaMsmart,@Mkenya_Smart36,Very poor customer service I have no electricity since last week Monday untill today nothing has been done,14-Jun,,,2,https://x.com/Mkenya_Smart36,https://x.com/Mkenya_Smart36
Mdawanawaadieli,@mdawanawaadieli,"Thanks ^DO
Service has been restored.",14-Jun,,,1,https://x.com/mdawanawaadieli,https://x.com/mdawanawaadieli
Ibrah EssayWriter,@ibrahwanjohi,"@KenyaPower_Care @KenyaPower  what do I need to a response for my query. Send the token for the transaction 
 SF1227BJJO Confirmed. Ksh500.00 sent to KPLC PREPAID for account 14140287716 on 1/6/24 at 10:16 AM. The *977# keeps saying service not available",13-Jun,,,3,https://x.com/ibrahwanjohi,https://x.com/ibrahwanjohi
Russell Thuma,@RussellThuma,37196216735. Please note I have tried this and it's indicating that the service is not available anymore.,13-Jun,,,,https://x.com/RussellThuma,https://x.com/RussellThuma
Ibrah EssayWriter,@ibrahwanjohi,"@KenyaPower_Care Send the token for the transaction 
 SF1227BJJO Confirmed. Ksh500.00 sent to KPLC PREPAID for account 14140287716 on 1/6/24 at 10:16 AM. The *977# keeps saying service not available",13-Jun,,,1,https://x.com/ibrahwanjohi,https://x.com/ibrahwanjohi
Ibrah EssayWriter,@ibrahwanjohi,"@KenyaPower_Care Can you send the token for the transaction 
 SF1227BJJO Confirmed. Ksh500.00 sent to KPLC PREPAID for account 14140287716 on 1/6/24 at 10:16 AM. The *977# keeps saying service not available",13-Jun,,,,https://x.com/ibrahwanjohi,https://x.com/ibrahwanjohi
RUTO.MUST.GO,@donelokweks,@KenyaPower_Care why do you close a public office just for your staff to go for lunch..? the ataff should be going for lunch breaks on turns to ensure service delivery to customers is not compromised,13-Jun,,,1,https://x.com/donelokweks,https://x.com/donelokweks
Faith Nabruck,@Faith69917878,"why are not getting our tokens even after purchasing nkt
your customer service is incompetent nkt",13-Jun,,,3,https://x.com/Faith69917878,https://x.com/Faith69917878
Lavvy Bella,@one_lavender,"I have tried *977# it’s not working. I need my tokens, mtr 14251887536. Your service delivery is annoyingly slow.",13-Jun,,,2,https://x.com/one_lavender,https://x.com/one_lavender
Darkbro,@DrkBbro,"Meter No. 14229237905 no tokens sms since last night, your *977# is out of service.",13-Jun,,,,https://x.com/DrkBbro,https://x.com/DrkBbro
Mbinyasgirl,@thachiq,@KenyaPower_Care hi. Looking for my prepaid token numbers since last night. None of the customer service numbers are going through. How can you assist me?,13-Jun,,,,https://x.com/thachiq,https://x.com/thachiq
mstr critique,@critque_,appreciate it but y'all need to improve on service delivery,13-Jun,,,,https://x.com/critque_,https://x.com/critque_
Mvuvi Mgeni,@MshefaFauz,"@KenyaPower_Care @KenyaPower 

It's been over 12hrs now. No response about token delays. Meter number 01452015686... & *977# prompts service is unavailable.",13-Jun,,,1,https://x.com/MshefaFauz,https://x.com/MshefaFauz
Sitati Wasilwa,@SitatiWasilwa,It's 12 hours since I purchased tokens for 14234289610. No message yet and even the *977# USSD service not working. What were you folks upgrading? Act on this ASAP!,13-Jun,,,1,https://x.com/SitatiWasilwa,https://x.com/SitatiWasilwa
Askah,@askah96,@KenyaPower_Care i bought tokens yesterday night at 11:03 but sijapata token hadi saa hii. The ussd *977# returns prompt that the service isn't available when trying to confirm latest token and you aren't replying to DMs. Kindly help.,13-Jun,,,1,https://x.com/askah96,https://x.com/askah96
Herb,@HerbMK0,"@KenyaPower_Care @KenyaPower your customer service number is not working anymore.

Might be overloaded of all the complaints.

I have no power since Tuesday morning and you promise me every time it will be sorted. Till now it's not. What are you doing?

Acct. 38890053",13-Jun,,,1,https://x.com/HerbMK0,https://x.com/HerbMK0
RUTO.MUST.GO,@donelokweks,@KenyaPower_Care why do you close a public office just for your staff to go for lunch..? the ataff should be going for lunch breaks on turns to ensure service delivery to customers is not compromised,13-Jun,,,1,https://x.com/donelokweks,https://x.com/donelokweks
Faith Nabruck,@Faith69917878,"why are not getting our tokens even after purchasing nkt
your customer service is incompetent nkt",13-Jun,,,3,https://x.com/Faith69917878,https://x.com/Faith69917878
Lavvy Bella,@one_lavender,"I have tried *977# it’s not working. I need my tokens, mtr 14251887536. Your service delivery is annoyingly slow.",13-Jun,,,2,https://x.com/one_lavender,https://x.com/one_lavender
Darkbro,@DrkBbro,"Meter No. 14229237905 no tokens sms since last night, your *977# is out of service.",13-Jun,,,,https://x.com/DrkBbro,https://x.com/DrkBbro
Mbinyasgirl,@thachiq,@KenyaPower_Care hi. Looking for my prepaid token numbers since last night. None of the customer service numbers are going through. How can you assist me?,13-Jun,,,,https://x.com/thachiq,https://x.com/thachiq
mstr critique,@critque_,appreciate it but y'all need to improve on service delivery,13-Jun,,,,https://x.com/critque_,https://x.com/critque_
Mvuvi Mgeni,@MshefaFauz,"@KenyaPower_Care @KenyaPower 

It's been over 12hrs now. No response about token delays. Meter number 01452015686... & *977# prompts service is unavailable.",13-Jun,,,1,https://x.com/MshefaFauz,https://x.com/MshefaFauz
Sitati Wasilwa,@SitatiWasilwa,It's 12 hours since I purchased tokens for 14234289610. No message yet and even the *977# USSD service not working. What were you folks upgrading? Act on this ASAP!,13-Jun,,,1,https://x.com/SitatiWasilwa,https://x.com/SitatiWasilwa
Askah,@askah96,@KenyaPower_Care i bought tokens yesterday night at 11:03 but sijapata token hadi saa hii. The ussd *977# returns prompt that the service isn't available when trying to confirm latest token and you aren't replying to DMs. Kindly help.,13-Jun,,,1,https://x.com/askah96,https://x.com/askah96
Herb,@HerbMK0,"@KenyaPower_Care @KenyaPower your customer service number is not working anymore.

Might be overloaded of all the complaints.

I have no power since Tuesday morning and you promise me every time it will be sorted. Till now it's not. What are you doing?

Acct. 38890053",13-Jun,,,1,https://x.com/HerbMK0,https://x.com/HerbMK0
Martimadid Nursama Hassanur,@HassanurNursama,"Hi @kplc -care I have purchased tokens 3 times in the past 7 hours,not received any and when i dialled *977# service is not available and when i call 97771 is not going through. Kindly advice niachwe gizani",13-Jun,,,2,https://x.com/HassanurNursama,https://x.com/HassanurNursama
Shee Mwenda,@GacheriMwenda,"@KenyaPower_Care bought tokens and you have not sent, your customer service contacts are not going through for assistance. Also inboxed but no response",13-Jun,,,1,https://x.com/GacheriMwenda,https://x.com/GacheriMwenda
VM³,@VM_cubed,@KenyaPower_Care yooh ive bought tokens twice now with two phones because am not recirving my tokens..ive tried your customer support no1 is answering ive tried your ussd code and its just taking my airtime then saying the service is unavailbe after the money has been deducted,13-Jun,,,,https://x.com/VM_cubed,https://x.com/VM_cubed
Nairobi Furnitures Hub,@nrb_808,"@KenyaPower_Care i paid for tokens jana.. until now sijapata Token message?
Tried calling all you customer service hakuna reply, Kindly assist",13-Jun,,,1,https://x.com/nrb_808,https://x.com/nrb_808
ビッグマン,@IzBigmahn,im buyng units since jana and i'm not getting the text message back ??? calling the customer service line and theres no response.,13-Jun,,,1,https://x.com/IzBigmahn,https://x.com/IzBigmahn
Herb,@HerbMK0,"Third day in a row no power. Customer service number is not working. Nobody cares, nobody does anything. 

How do I get power???

Ref no. 11410901",13-Jun,1,,,https://x.com/HerbMK0,https://x.com/HerbMK0
Miqdad Abdelsalam Elshahat Mohamed.™,@Miqdadfarxaan,"@KenyaPower_Care what's wrong with your token service.
Because it's receiving money but not sending tokens imeanza tabia za zakayo",13-Jun,,,,https://x.com/Miqdadfarxaan,https://x.com/Miqdadfarxaan
The Wildling,@terryfiqest,"Token messages are not coming through,977 says service unavailable,97771 call ends",13-Jun,,,,https://x.com/terryfiqest,https://x.com/terryfiqest
Giovanni G. Wasonga,@gio_gem,@KenyaPower_Care Hello I have bought tokens 3 times since yesterday night and I haven't gotten any feedback till now and whenever I try *977# it says the service is currently not available. My meter number is 14468028411,13-Jun,,,,https://x.com/gio_gem,https://x.com/gio_gem
Sitati Wasilwa,@SitatiWasilwa,@KenyaPower_Care It's 9 hours since I purchased tokens for 14234289610. No message yet and even the *977# USSD service not working. What were you folks upgrading? Act on this ASAP!,13-Jun,,,1,https://x.com/SitatiWasilwa,https://x.com/SitatiWasilwa
b.lack_samurai,@EricSajarkie,Such poor response and service ive been in darkness since 7pm and i paid the tokens but after kuzungyshwa the whole night with ur customer care i still havebt gotten my token number right now my phone is shutting down and i gotta go to work that means i cant access my phone,13-Jun,,,,https://x.com/EricSajarkie,https://x.com/EricSajarkie
Baha,@Masoudjumer,@KenyaPower_Care what's wrong with yours service it has been  6 hours I haven't  received token my meter number 14253204656,13-Jun,,,,https://x.com/Masoudjumer,https://x.com/Masoudjumer
Herb,@HerbMK0,"@KenyaPower_Care why don't you fix my power? 2 days without your service, despite me paying every month diligently. Despite calling your service more then once, no actions from your side, only lies.

MPesa ungrateful natembeya",12-Jun,,,,https://x.com/HerbMK0,https://x.com/HerbMK0
Libin Mwacharo,@MwacharoLG,@KenyaPower_Care @KenyaPower_Cere @KenyaPower Today you trimmed  tree branches  at Highview Phase 2 next to Magiwa in Ngumo. What's the logic of leaving branches lying by the roadside? Isn't it shoddy customer service?,12-Jun,1,,1,https://x.com/MwacharoLG,https://x.com/MwacharoLG
Billy humphrey omell,@Omellbilly,Can I get the meaning of customer service? Maybe I don't understand because your help line is full of stories that they don't add value,12-Jun,,,2,https://x.com/Omellbilly,https://x.com/Omellbilly
Harambee,@JesseKenya,"@KenyaPower_Care Hi, how can I get statements for the past few months using the self-service platform? @KenyaPower",12-Jun,,,4,https://x.com/JesseKenya,https://x.com/JesseKenya
Namesake,@_pinpop_,@KenyaPower_Care You guys am still waiting for my tokens bana mnakawia sana joh kwani mnatumia technologies za tene ju I thought ukilipa pay bill you get your tokens instant ama namna gani nyie? Worst customer service I have experienced today.,9-Jun,,,1,https://x.com/_pinpop_,https://x.com/_pinpop_
Tornado,@KipsusKe,"@KenyaPower_Care Hello there? Worst customer service to ever exist.
I have an issue in you inbox si muache ego and respond to it.
Come on men you're not children grow up.",8-Jun,,,,https://x.com/KipsusKe,https://x.com/KipsusKe
kevo makaveli rop,@kevomakavelirop,"@KenyaPower_Care  No power for 3 days, this is unacceptable, this is very bad service from you guys, meter no.14243224384",8-Jun,,,,https://x.com/kevomakavelirop,https://x.com/kevomakavelirop
Jackson Onyango,@JacksonOnyangoJ,"You have the customer care service in Kenya,I have been begging and begging for you to check DM for a week now.i don't know if you are ignoring intentionally or what.",7-Jun,,,,https://x.com/JacksonOnyangoJ,https://x.com/JacksonOnyangoJ
Anna,@Anna_Maina,"@KenyaPower_Care woke up to no power yet again. Account number 21541685

If you are tracking complaints called in, I am sure you will see the frequency of blackouts. A serious company would be very embarrassed by this level of inefficiency and poor service",7-Jun,,,1,https://x.com/Anna_Maina,https://x.com/Anna_Maina
Tornado,@KipsusKe,"@KenyaPower_Care Hello there? Worst customer service to ever exist.
I have an issue in you inbox si muache ego and respond to it.
Come on men you're not children grow up.",8-Jun,,,,https://x.com/KipsusKe,https://x.com/KipsusKe
