Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
OD Swee,@swee_od,"RGM3579F9D Confirmed. Ksh100.00 sent to KPLC PREPAID for account 37164330880 on 22/7/23 at 10:15 AM New M-PESA balance is Ksh1,407.09. Transaction cost, Ksh0.00.Amount you can transact within the day is 297,315.00. Pay your water/KPLC bill conveniently using M-PESA APP or use Pay",22-Jul,2,,1,,
Brayo Stunner,@stunnerKE,"RGM654U64M Confirmed. Ksh3,000.00 sent to KPLC PREPAID for account 14467035235 on 22/7/23 at 9:51 AM New M-PESA balance is Ksh9,190.71. Transaction cost, Ksh24.00.Amount you can transact within the day is 297,000.00. Pay your water/KPLC bill conveniently using M-PESA APP or use",22-Jul,1,,1,,
edna anyango,@AnyangoEdna,"RGM154M2B7 Confirmed. Ksh400.00 sent to KPLC PREPAID for account 37232301517 on 22/7/23 at 9:49 AM New M-PESA balance is Ksh0.00. Transaction cost, Ksh4.00.Amount you can transact within the day is 299,450.00. Pay your water/KPLC bill conveniently using M-PESA APP or use Paybill",22-Jul,2,,2,,
Beatrice Awange,@beatriceawange,"@KenyaPower_Care what is wrong with your website? I can't check my power bill. And don't tell me to install the app, which I use for a minute every month",22-Jul,,,,,
KOX  GENERAL ◇,@Mohan9official,"@KenyaPower_Care still waiting.. RGM653PXH8 Confirmed. Ksh530.00 sent to KPLC PREPAID for account 46200725904 on 22/7/23 at 9:39 AM New M-PESA balance is Ksh1,296.92. Transaction cost, Ksh9.00.Amount you can transact within the day is 299,470.00. Pay your water/KPLC bill",22-Jul,2,,4,,
Robbie,@Cortini,"@KenyaPower_Care 
Acc 258 70732

Throwing away food every month, repairing laptops/phones b/c electricity is a Roller Coaster, burning batteries.

Then you say ""pay your bills to avoid have the power disconnected..."" IT IS DISCONNECTED by default already! So I pay for darkness?",22-Jul,,,1,,
Bee,@T_chaBee,"@KenyaPower_Care hi, I'm kindly requesting for the last 2 months bill statement for account 36864500. Thanks.",21-Jul,,,2,,
Queen,@jioduk,"Good afternoon 
My bill was I've quoted and I have been reaching out to my branch and the WhatsApp number but no assistance has been given.  
I was charged 206kwh for a domestic meter. Meanwhile no one is home the whole day. How should I go about getting the help needed?",21-Jul,,,2,,
IsmailA,@IsmailLAWke,"ref: R02211230700967

Fix my electricity bill",21-Jul,1,1,1,,
IsmailA,@IsmailLAWke,"Ref: R02211230700967

Fix my Bill.",21-Jul,,,,,
Eric Munene Njeru,@EricMuneneNjer1,My bill for this month too huge than usual....why and have paid for last month?,21-Jul,,,,,
Irene,@irynemuturi,"This issue is yet to be resolved for 3weeks now.
The same way you fast to disconnect due to pending bills is the same way you should be fast to resolve power outage issue. Such a disappointment
Why share a reference claim number without following up if the issue has been resolved",21-Jul,,,,,
@kaniucharled,@kaniucharled,@KenyaPower_Care hii why is my bill reading -the amount can you kindly explain,20-Jul,,,,,
Kennedy Chai,@KennedyCha45818,Can I take away that overpayment from the current bill,20-Jul,1,,4,,
Jeniffer kariuki,@jaymso,"@KenyaPower_Care RGK8Z18EGO Confirmed. Ksh150.00 sent to KPLC PREPAID for account 37172513451 on 20/7/23 at 12:52 PM New M-PESA balance is Ksh0.00. Transaction. Pay your water/KPLC bill conveniently using M-PESA APP or 
I haven't received my tokens yet.",20-Jul,1,,2,,
Kiprono Lang'at,@kiprono_kip,"37k bill came through on postpay meter yet no one was home,you guys argue we pay first then launch a complain",18-Jul,2,,3,,
lewis Njiri,@NjiriLewis,@KenyaPower_Care so the estimation bill l got is correct acc no 26978209,19-Jul,1,,1,,
Mali Bora,@mmalibora,"@KenyaPower_Care @KenyaPower 
I wanna pay my actual bill asap but you guys have to resolve my current situation of overinflated bills. Respond to my DM",19-Jul,,,4,,
#Sir_Nelso,@nel_mcandiego,"I don’t work with apologies. Apologies doesn’t pay my bills. I hope I’m very clear. Restore power. Apologies keep them to yourself. All I need is what I pay for, electricity.  Sawa KK.",18-Jul,,,1,,
Moses Macharia,@GmMoses2,"This is a joke. Have you closed the pending cases or you have just discarded them? I am waiting for a refund for inflated bills, you have active queries on this...and all you say is send a picture BLA BLA....",18-Jul,,,,,
Leah Kamau,@LeahKamau35,I use post paid and raised a complain to kplc thika branch on 3rd July about my high bills.I had been away for a month and all my appliances were off then my bill was at 4200. Clearly I’ve always been overcharged. I haven’t gotten any feedback.,18-Jul,,,3,,
Andreas Fruhen,@AFruhen,"I requested an investigation into a very large bill some time ago, but never got any feedback. Have given up on KPLC. We need alternative vendors with better Service. Why does KPLC have a Monopoly?",18-Jul,,1,2,,
kibuiyah maina,@MainaKibuiyah,"@KenyaPower_Care I still want to know after clearing my bill even with the added "" fake"" disconnection charges, why the same charges have been levied into my current bill. This is unacceptable",18-Jul,,,,,
Mwangi Susan,@JiddyMwas,"RGK4YH9K5E Confirmed. Ksh50.00 sent to KPLC PREPAID for account 54400573066 on 20/7/23 at 9:04 AM  Transaction cost, Ksh0.00.Amount you can transact within the day is 299,950.00. Pay your water/KPLC bill conveniently using M-PESA APP or use Paybill option on Lipa Na M-PESA.",20-Jul,,,3,,
Y noT orayO,@tytan_works,"@KenyaPower_Care how do you keep us in the dark for 1 whole week saying ati we have to wait for you to buy transformers to replace ours?
It does not make much sense. Why do we pay bills?
Kinoo there is a big issue.",18-Jul,,,1,,
Daniel Komo Gakunga,@gakungadk,I have not received the revised bill.,17-Jul,1,,2,,
Rose Mureithi,@RoseMureithi2,"@KenyaPower_Care please share bill for my account no 35198500.
 Regards 
Rose",17-Jul,,,3,,
Lamar Saint,@saintfulani,@KenyaPower_Care Dear KPLC. I would like to thank you for keeping us in darkness for the past 7 days. I hope the high taxation on electrical bill is enough to cover the courier cost for shipping in a new transformer that’ll replace our dead one.,17-Jul,,,,,
Alex charles omenda,@alex_omenda,@KenyaPower_Care hi my meter number is 2167913-01. I need to know my bill i pay asap. Please help,17-Jul,2,,3,,
millie kim,@milliekim10,How can I get the alc to pay my bill incase I don't remember the a/c no?,17-Jul,,,2,,
kibuiyah maina,@MainaKibuiyah,Not at all. I have cleared my bills. Check your account. This is a smooth way of stealing from me. I am sorry I won't pay this.!,17-Jul,,,1,,
David Indac,@DavEndercy,"@KenyaPower_Care This bills of 5k are chocking me, i fear KPLC may disconnect me. How can i change to a prepaid metre? I have never reached 5k for domestic use. It's always between 1k to 2k",16-Jul,,,1,,
Grace,@Grace22429629,"AC:35958883

BillDate:03-07-23

CurRead:19109

PrevRead:15948

Units:3161

Bill:106,004.00

PrevBal:-50.62

Pay:105,953.38

DueDate:17-07-2023

For Details use MypowerApp
The bill from kplc,like seriously,are you people even serious?",16-Jul,,,1,,
Calvince Okumu,@calvince_okumu,"@KenyaPower_Care who should maintain this.???.. @EPRA_Ke @EnergyMinK @RERECMashinani  
I seek to understand why your team do take reading and you bill me with estatimates from October 2022... This is now a public cry... Respond here. I need clear billing from then with the cost",16-Jul,,1,2,,
Grace,@Grace22429629,"@KenyaPower_Care 
Ac 35958883,this is my meter reading 
Why did I get this AC:35958883

BillDate:03-07-23

CurRead:19109

PrevRead:15948

Units:3161

Bill:106,004.00

PrevBal:-50.62

Pay:105,953.38

DueDate:17-07-2023

For Details use MypowerApp",15-Jul,,,2,,
stephen k wambua,@wambua1010,@KenyaPower_Care Is your Westlands office a commercial office or only for bill payments?,15-Jul,,,1,,
Lucas Opiyo,@LucasOpiyo34319,"@KenyaPower_Care AC:33803345
BillDate:27-06-23
CurRead:2720
PrevRead:2690
Units:30
Bill:837.00
PrevBal:4,097.00
Pay:4,934.00
DueDate:11-07-2023
For Details use MypowerApp. why are you billing me extravagantly? have a look at the current reading as of today is 2615",15-Jul,,,2,,
Mercy Maina,@Maina_Mercy_,@KenyaPower_Care A whole week of power outages every single day and still you send an outrageous power bill,15-Jul,,,,,
Belinda Njiru,@belinda_njiru,"Oh! That's rude! My complaint was KP's exorbitant billing - my bills are through the roof high. To this, you pledged to send a technician to assess my meter. I didn't realize I was waiting in vain. The problem however, remains.. Please advise.",15-Jul,,,1,,
lucas kalu,@lucaswidden,How can I pay my electricity bill through Airtel money?,14-Jul,,,1,,
duke,@ogcduke,@KenyaPower_Care  no power for bill paid since morning????? And I'm not getting any feedback??.Ac38253431,14-Jul,,,,,
Nixon Okumu,@nixonokumu,"I visited Mlolongo office today morning but the service was very poor, I have paid my bill but you find your rogues worker's disconnected electricity  from the post & yet everyone has got his own meter mkiambiwa ni story mingi",14-Jul,,,,,
edushizzey,@edushizzey,I paid electricity bill on a smart meter and it was cut off and yet the bill was paid 1 week ago.kindly sort it account 26225532,14-Jul,1,,2,,
HON. OSCAR WANJE,@HonWanje,"@KenyaPower_Care @KenyaPower_Care  @KenyaPower_Care  @KenyaPower_Care 

I’m a cooperating client and pay my bills. Unfortunately, I’m reporting an unlawful disconnection from the pole on.:

Account: 26634028 in Malindi

Why disconnect yet I pay? I need an urgent reconnection",14-Jul,3,1,1,,
HON. OSCAR WANJE,@HonWanje,"@KenyaPower_Care @KenyaPower_Care  @KenyaPower_Care  @KenyaPower_Care 

I’m a cooperating client and pay my bills. Unfortunately, I’m reporting an unlawful disconnection from the pole on.:

Account: 26634028 in Malindi

Why disconnect yet I pay? I need an urgent reconnection",14-Jul,1,,,,
HON. OSCAR WANJE,@HonWanje,"I’m a cooperating client and pay my bills. Unfortunately, I’m reporting an unlawful disconnection from the pole on.:

Account: 26634028 in Malindi

Why disconnect yet I pay?",14-Jul,,,,,
Omar,@l0maril,@KenyaPower_Care I about to run out of electricity and your pay bill and phone numbers aren’t working what can I do I have less then 0.5 remaining,12-Jul,,,1,,
Clinton Ogweno Opiyo,@OpiyoOgweno,"Hi, I am unable to purchase tokens via your 888880 pay bill number. Kindly assist",12-Jul,,,,,
livelifeandlearn,@RobertK10954816,What's up with the pay bill n.o not working,12-Jul,,,,,
Stacy Kigoro,@stacy_kigoro,Is there a problem with token pay bill number and the ussd code?,12-Jul,,,,,
Bethuel Njoroge,@BethuelNjo69318,Why is your pay bill services not working bana,12-Jul,,,,,
Dickson Mwangi,@DmMugweru,"Ruiru area the power is too low for a week now, everything in my fridge is in a mess, to make the matter worse the pay bill No. is not working .
No. 54402922691",12-Jul,,,1,,
jfrenzy,@jackienduta13,"@KenyaPower_Care i have a concern some guys came to my compound and cut our electricity claiming that we have a pending bill of 60,000.that we dont even use pre paid.and we dont have a pending bill we cleared years ago  we use tokens now.Acc2231636-01.they left after disconnectin",12-Jul,,1,3,,
Swiss Victor Kaptel,@Yagan_Victor,"Kenya power, nmelipa my bill of 3k nlikuwa nadaiwa, Leo wamekam kukata my power connection juu in the name of high bills worth 60k surely, if I check my bill is 3k the officer is telling me 60k, who is right now",12-Jul,,,,,
Ray Ambrose,@raybe99,you are just intrested in bills yet simple repaires are a burden to you #SEEYOURLIVES,12-Jul,,,,,
Masido Mwasi Hsc,@MasidoMwasi,"@KenyaPower_Care @KenyaPower I need a  correct bill
 my meter reading is 5171 for AC:32448557 and not 5211. The bill you've sent me is way too much obnoxious!",12-Jul,,,1,,
@mbugua,@mbugua,"Hello @KenyaPower_Care ,
I lodged a complaint regarding an overstated bill with your Thika office on 3rd July 2023 but no corrective action has been taken. Why this delay???",12-Jul,,,1,,
Crispus K. Mahea,@CKMahea,I am unable to check my postpay bill anymore using *977# check DM.,11-Jul,1,,2,,
Crispus K. Mahea,@CKMahea,@KenyaPower_Care Please check DM. *977# not working for checking postpay bill.,11-Jul,1,,3,,
jane jane,@janejan68474044,"@ kenya power: power bills hv soared but mine is crazy. 2 months ago l could do with 5k worth tokens for a month. From last month am using twice as much. Its unaffordable, its sad. WhatsApp? The units were 218 , today 145.",11-Jul,1,,1,,
Aaron Jumah,@JumahAaron,My bill comes high than I expected and yet I don't have anything to consume power,11-Jul,,,4,,
Felix Mursoi,@FMursoi,"You guys do bill estimation on prepaid customers, which sometimes give the wrong bill, could be high could be low. After months of estimation you get the actual reading and it varies from your estimates. You then post bills that are huge.... who's problem is that..",11-Jul,,,1,,
Mandžukić,@KipronoLG,Okay that’s a good idea but does that exempt me from paying fuel levy cost charged in the bill ???,10-Jul,,,,,
The Farmer's Son,@BillSakah,"@KenyaPower_Care ,how can I buy tokens then wait for 1 full hour ,, no response from your side?Am in darkness",10-Jul,,,1,,
Mwangi Kamau,@mwangikam1,"@KenyaPower_Care
Since April this year, we have no power. Several unkept promises to restore power. We have lost business. 
What would have happened if it was the consumer who had failed to pay for his bills?
 Reference number 9513959. We have suffered enough.",10-Jul,,,1,,
Aaron Jumah,@JumahAaron,Why my electity bill this month comes high,10-Jul,,,1,,
amata edwin,@amataedwin,@KenyaPower_Care and @KenyaPower .. mko na makosa mingi sana kwetu apart from high bills. But when one disrespects somebody just because he has authority..hapo we wont support... msirudishe stima kwa that nincompoop of an mp called Mbai. ajitafutie yake stima. Aoko #FichaUchi,8-Jul,,1,,,
Mkangafuu,@javanmwangie,"@KenyaPower_Care Hi, am writing to raise a complain on a bill we received despite having a 3 week power outage yet the bill is same as other months is this a an omission error or its the way you operate to make a kill on customers who aren’t  keen on the bills",7-Jul,1,,1,,
Backstone Sila,@SilaDick,"Hallo , it's now 3 months na sijapata my meter bills",7-Jul,,,1,,
1br4 M.,@IbraMokaya,@KenyaPower_Care would someone care to explain to me why there is a reconnection fee attached to a bill when when there was no disconnection?,6-Jul,,,1,,
DELANO,@delano_ddelano,"@KenyaPower_Care what's the meaning of this. I bought through mpesa power bill of sh.99 then bought another for 98.

Apparently for 98 didn't. What's next. Mimi siku wa slap. Mnitumie bill yañgu",6-Jul,,,1,,
BERNARDO,@antonymcfc_,So why do I still have an unpaid bill?,6-Jul,,,1,,
True story,@Mukangula1,@KenyaPower_Care can I pay my power bill from kcb account?? and what is the process??,6-Jul,,,2,,
kosgei,@kosgei64225426,I have a problem paying my bill via mpesa,5-Jul,,,2,,
simon momanyi,@simonmomanyi16,"First restore my power line,it is over a year now despite making several complains and calls but all in vain,your people want me to pay them so that they can restore it back,siwezi hongana kwa jambo sikulifanya waninyima huduma na haki yangu munanihangaisha kila wakati,bills ni",5-Jul,,,,,
monicah,@shiku84,@KenyaPower_Care na watu wa mwiki bado Hawana stima tangu last week Thursday. You guys are saying hakuna transformer is this real? Are you still processing bills,5-Jul,,,,,
susan waruguru,@WaruguruSusan,I’ve been to your main office and Sarit branch 4 times now because of a billing problem. We need technicians to come and check meter box and I’m just being taken in circle. We’ve received a bill amounting close to 150k the last three months for a heater we’ve not used for 7years,5-Jul,,,1,,
Ngugi Giathi,@sngiathi,@KenyaPower_Care my peasant farmers' parents line was disconnected in January for an overexaggerated bill which they couldn't afford to pay since it was beyond their monthly pay a/c 38419315 the branch management wasn't ready to assist kindly intervene to restore power.,5-Jul,,,1,,
Sir_Ngarush,@ngaruiya_edu,@KenyaPower_Care is notorious in cooking up figures out of nowhere and harassing landlords to pay money on  bills with unsubstantiated evidence on where the bills came from. They have  very rude personnel so I support this,5-Jul,,,,,
Omolo winnie,@omolo_winnie,"@KenyaPower_Care  it has been three days since we had power outrage we have called ,gone to the office but till now the problem has not be fixed,and we pay our electricity bills without fail this is happening in monarch apartment near devki ruiru town  kindly fix this issue",5-Jul,,,,,
George Mathenge,@Gmacheru,@KenyaPower_Care @KenyaPower please send me a copy of the utility bill for the a/c 31222490,5-Jul,,,1,,
Felix Mursoi,@FMursoi,"@KenyaPower_Care so i raised concern over an abnormal power bill but instead of addressing the issues, you appraised the bill upwards. Why the punishment",5-Jul,,,,,
Gordon Oyoo,@GordonOyoo8,"@KenyaPower_Care kindly check for me this meter number if it's working,I have tried to buy tokens but am told the meter number is WRONG 54402996208 using pay bill 888880",4-Jul,1,,4,,
john Wesley Agina,@johnWesleyAgina,"Why does you technician cut electricity from poles for a new client who moved house.
Acc is 23680040
Exciting Rongai.
Technician says He can't access the meter.We work to pay their bills and never leave anyone at home.
And we are 3months into new house
#likeseriouslykp",4-Jul,,,,,
john Wesley Agina,@johnWesleyAgina,Now are we to stop work so that the meter reader can come read.Acc is 23680040 under name Edna Moraa.Anyway that's why when I build  I will be off grid so that such instances don't reccur when one is busy making money to pay the bills.,4-Jul,,,,,
Allan S.M Madoka,@allanmadoka,@KenyaPower_Care @KenyaPower How can one get broken down monthly bills for post paid clients? as used to be sent before? does one have to go to a service centre? Cc @Cofek_Africa @EPRA_Ke,4-Jul,,,1,,
Collins Makumba,@CollinsMakumba1,"We have never had power for the last 10days, no report from you people why! Aren't we paying power bills? 
Kakamega, Duka moja- Lusui area;  kisumu Kakamega Road",3-Jul,,,2,,
Opande Machuka,@machukanett,@KenyaPower_Care I have written this with a lot of concern. Despite my enquiries I've not been able to get any help. Now my bills keep on increasing every month despite the consumption even coming lower.  I need an explanation because I think this is not right.,3-Jul,,,2,,
Emmanuel Wafula,@MjingaMwerevu,"@KenyaPower_Care Ac no-145096384
Bill paid and not reconnected
Goodafternoon.",3-Jul,,,2,,
Joseph Ndung'u,@ndungujosephjnr,Hello @KenyaPower_Care . My landlord just handed me an electricity bill that I have reasons to believe to be untrue. Kindly check for me the amount that I am supposed to pay as at now. AC NO:31590292,3-Jul,,,3,,
Spero,@AyiroCasper,@KenyaPower_Care kindly correct the power bill for last month the actual readings is 12651 and NOT 12695. as attached. Account is 38453429,3-Jul,,,1,,
Timothy Kitur,@TimothyKKitur,"@KenyaPower_Care 
How does one's power consumption move from an average of 3 units per day to 6 units per day, yet the users remain the same? Isn't this outright theft?

Since June, my electricity consumption has doubled, thus doubling my bill.",2-Jul,,,,,
Lat!s Alukwe,@KingAlush,"@KenyaPower_Care . Explain to me like I am 5 how my dad hasn't had electricity for close to 2 months because of a faulty transformer and yet is still getting a Ksh. 5,000/= bill.",2-Jul,,,,,
Joseph Ndung'u,@ndungujosephjnr,Hello @KenyaPower_Care . My landlord just handed me an electricity bill that I have reasons to believe to be untrue. Kindly check for me the amount that I am supposed to pay as at now. AC NO:31590292,2-Jul,,,1,,
Simon,@Simon45756568,"@KenyaPower_Care @KenyaPower_Care  if there is black out  you dont respond  fast bt if it's bill very fast,2 days in black-out with the matter being  reported  . Open loop  of the line is at gachui  near ruthimitu mixed secondary school  within the transformer",1-Jul,,,2,,
fathi adam,@fathiadam91,@KenyaPower_Care  this is frustrating and unjust. Disconnecting my account when i have no pending balance is very unfair. After paying my bill on time how do u disconnect my account and ask me to pay reconnection fee. What is happenig with kplc @KenyaPower,1-Jul,1,,1,,
Clevers Schools,@ortiz_sir,"AC:23434541
BillDate:29-06-23
CurRead:45812
PrevRead:45096
Units:716
Bill:24,011.00
PrevBal:-630.08
Pay:23,380.92
DueDate:13-07-2023
For Details use MypowerApp

Find my meter and compare with the bill I get....this happens every month and I was even once asked to pay 48k",1-Jul,1,,2,,
Clevers Schools,@ortiz_sir,"Dear KPLC, I believe you are  mandated by the pple to make lives better....but it's unfortunate that a group of some old individuals in KPLC RONGAI BRANCH  @ MASSAI MALL are taking advantage of the  working class to inflate meter readings and send abnormal bills. This must stop!!",30-Jun,,,1,,
Johnny spanone Kenyan Hip-hop artist,@JSpanone,@KenyaPower_Care How do I get a refund for bill overpayment,30-Jun,1,,1,,
Ninja Dawg 𝕏,@TuFaeFo254,"Why is there shortages of token machines I don't want post paid shenanigans again you are taking advantage of some of us.
My bill for last month was 9,000KES for a bungalow. Yet there is no microwave, kettle or a posho mill machine in a house of 4 people two toddlers.",30-Jun,2,,3,,
Juddy,@juddymajei,My bill is sooo high am yet to recover from the shock.,30-Jun,,,2,,
Muneeb Admani,@AdmaniMuneeb,@KenyaPower_Care you guys are very rude in your kitale branch... Halafu bill niletewe ya 1160 wanikatie stima Leo...ambapo you have to wait till the 5th of next month...  Then I go to complain and I am given another bill of 4156... Kwani hii Kenya mtakua mnatunyanyasa Tu???,30-Jun,,,1,,
Ndikejossy,@JossyNdike71857,"@KenyaPower_Care  power has been disconnected from my house despite having no pending bills. I even have an overpayment of 0.90.   I got June bill on 22 and due date is on 06/07 which  hasn't lasped. Kindly assist.
Acc no.27004183",30-Jun,,,2,,
Ndikejossy,@JossyNdike71857,@KenyaPower_Care   Why disconnect power despite having no pending bills . Why disconnect power??? I even have an overpayment of 0.90.latest payment for June is  06/ 07 today is 30/06. Kindly assist.,30-Jun,1,,1,,
Moraa,@MoraaMo34406020,Hello I'd like to inquire why i have suddenly lost power and i am required to pay a 580 reconnection fee yet my power bill due date is on 5th? account number 128068566,30-Jun,,,2,,
Amina Abdulrahman,@hamdhaaa17,"@KenyaPower_Care *977# is not working, can’t retrieve this months bill. Please help.",30-Jun,,,1,,
Eunice Mburu,@EuniceM30257328,@KenyaPower_Care how do you send the bill to be yet yet I have not had power for the last one month? I have reported reported and reported with no action. With this economy really good people?,30-Jun,,,1,,
James Bond,@djangoo254,@KenyaPower_Care has sent me the monthly bill for my shags house and there has been no power for more than two months. jameni what am i paying for?,30-Jun,,,1,,
Solomon,@SoalMarsha,@KenyaPower_Care @KenyaPower why would you disconnect power supply before the due date indicated in the bill which is 11 July 2023?,30-Jun,,,1,,
dr tre,@trev_been_trev,"I've just been informed at the office, even if it's a wrongful disconnection, they can't sort it out till tomorrow. Honestly what's the point on paying bills on time if this is how you behave? Can I get a team this evening?",29-Jun,,,,,
dr tre,@trev_been_trev,"@KenyaPower_Care What is wrong with your Ngong team? I've been told by neighbors the electricity to my house imekatwa kwa post, yet sina balance. The bill that's due on 11th July came yesterday midnight; and that shouldn't even be an issue. Sort this out!! Acc. No. is 2694766",29-Jun,1,,1,,
Levi,@MathewsLevie,"@KenyaPower_Care how can a household of 2 elderly people consume a bill of 35,000 in a month deep inside a village for basic home use? Your team in the area  management doesn't want to help and insists they pay a bill of 385,000? It's very absurd",29-Jun,,,3,,
TIKTOCKER2023,@DoctorNjenga,Good evening kindly can I get the bill statement of 20348227,29-Jun,,,2,,
Vj Slim aka the Mole Concept,@slim_vj,@KenyaPower_Care why am I being forced to pay a bill from over 10 years ago from a previous meter owner?,29-Jun,,,2,,
You,@cartwritte,Why did the bills tripple last month?,29-Jun,,,2,,
Mahatma Bhangi,@TheLonestoner91,@KenyaPower_Care  my elec bill was paid in full and on time. I will attach my KOLC message as. Well as the MPESA. Message. Why is my electricity being cut?,29-Jun,,,4,,
Mahatma Bhangi,@TheLonestoner91,@KenyaPower_Care  my elec bill was paid in full and on time. I will attach my KOLC message as. Well as the MPESA. Message. Why is my electricity being cut?,29-Jun,,,4,,
albert,@KibetrotichAk,@KenyaPower_Care morning can I get bill statement for. ACC. 28996486,29-Jun,,,2,,
kyallo kiilu,@kyallo17,"@KenyaPower_Care kindly assist to correct my bill. I used 92 units but was billed for 117 units. Ref acc: 31699822
 Meter readings shared",29-Jun,,,2,,
Doreen MWENDWA,@Deevinethinker,"@KenyaPower_Care getting assistance for an Kplc account transfer seems to be impossible, bill queries go unanswered and the Westlands staff are not helpful at all ! Is there a go slow at Kenya power?",29-Jun,,,2,,
Brenda Adhiambo,@BrendaA32099756,For how long are we going to  stay in darkness in ulowa Village  yet we pay bills and the transformer is functioning.just replacing a fuse is a tall order hmmmmm monopoly,28-Jun,,,2,,
Imma min Nyiri,@immaculateanya1,"@KenyaPower_Care  hi, how I'm I suppose to pay my bill when I'm not getting a feedback from your side",28-Jun,,,3,,
KISAKA WAMOTO.,@Omuliuli1,"Hello what's my bill 28100667.
*977# not responding",28-Jun,,,1,,
KISAKA WAMOTO.,@Omuliuli1,"@KenyaPower_Care what's my bill
Hello what's my bill 28100667.
*977# not responding",28-Jun,,,3,,
SAID BIN SULTAN,@enock_cliff,"#KPLC sometimes you act like sabotaging to poor Kenyans, somebody stays in a single room on using a lights and at the end of the month the bill comes kshs 8,000 and above, does this makes sense really",28-Jun,3,,3,,
JoNathan Kyule,@JMK_WRL,"A month with no power, called your office and the fraud team many times to restore power, na mko na audacity ya kuleta bill.
Do something please",28-Jun,,,1,,
Charlie Ngetich,@CharlieNgetich1,What is this 600/- you add to monthly bills......yet I pay my bill every month what is the penalty for yet you haven't disconnected my power.....,27-Jun,2,,2,,
Jacqueline Wamalwa,@Jaqiwamalwa08,@KenyaPower_Care hello kindly resend the bills for this reference number 20980201 as from Dec 2022 to date. TIA,27-Jun,,,2,,
Big Vic,@VictorAntonioOj,@KenyaPower_Care Please assist with Bill.Not able to Query .Account 30877351,27-Jun,,,1,,
Moses N. Nyamwange,@MosesNtabo,he told me that he will take my meter if I won't pay the bills which I told him that I will soon clear my bill which is less than Ksh 1500. He went ahead warning me but I ignored his call.,27-Jun,,,,,
Rescom Ventures Ltd,@rescomventures,@KenyaPower_Care we don't have electricity since 23rd June besides following up with Kiambu office. 2 guys claiming to be from kplc(declined to give their name/staff number) disconnected. Claimed our bill was KES 8K but even this last bill due on 15th June was paid on 8th June,27-Jun,,,2,,
DNR,@DNRaymonds,"@KenyaPower_Care 
Can explain this please 
AC:141426245
BillDate:29-05-23

Units:176
Bill:3,801.00

*That is sh 21 per unit*

Then this month 
AC:141426245
BillDate:24-06-23
CurRead:237
PrevRead:176
Units:61
Bill:1,987.00


That's 32.5 per unit
Why this huge variation?",27-Jun,,,1,,
Point-Up Digital Marketing Agency,@Pointupdma,"What is wrong with  kenya power  we are using electricity to get things we can, including kplc bills, and you keep telling us will be no electricity in some areas, you should know we need electricity all the time please.",27-Jun,,,,,
Daniel Komo Gakunga,@gakungadk,My power was disconnected on the basis of estimated bills. The issue has not been resolved for more than a week. My account number is 32967223,26-Jun,,,3,,
Barbara Bamanya,@BabsBGM,"@KenyaPower_Care I have been following up my case of a bill with no actual meter readings updated though these have been religiously taken. The bill was over 641,000kes and 4 days later 284,000Kes. Please update my account with actual readings. My account is 90117431",18-Jun,,,1,,
Josphat sossy,@JosphatSossy,"@KenyaPower_Care 
Kindly explain to me this like a 2 yrs old child. Cleared my bill on 3rd june",17-Jun,,,,,
JJ-Titus,@Titus_JJ,"@KenyaPower_Care, We are sorry basi, haikuwa serious hivi.. last month, the bill was 48K now 57K.. This thing doesn't add up. Ama mnaniekea bill ya mall fulani na sijui??",17-Jun,,,1,,
Lena Kimencu,@GakiiKimencu,"@KenyaPower_Care I have paid my post paid bill but my lights are not yet back, please assist.",16-Jun,,,4,,
mwas wa arsenal,@mwashk,"@KenyaPower_Care I paid my bill today at 8.00am up to now we are still in dark account no
30413009",16-Jun,1,,4,,
mwas wa arsenal,@mwashk,@KenyaPower_Care I have paid my bill at 8.00am and up to now am still in dark,16-Jun,,,,,
Tony Mwangi,@chiraem_leo,@KenyaPower_Care  how long does it take for reconnection after paying bill ...smart meter,16-Jun,,,1,,
kabethi,@mcbeth2011,@KenyaPower_Care kwani after passage of finance bill tokens zinafika after 24 hrs?,15-Jun,,,1,,
Wambo Lyka Kim,@LykaWambo,"@KenyaPower_Care Hello, my electricity was disconnected yesterday yet i don't have a pending bill. Account 2820961.
Kindly assist",15-Jun,,,,,
Wambo Lyka Kim,@LykaWambo,"@KenyaPower_Care Hello, my electricity was disconnected yesterday yet i don't have a pending bill. Account  no 2820961.
Kindly assist",15-Jun,,,,,
wamaitha,@wamaitha_mbugua,"I bought  token via mpesa no +254797191784 but did get kenya power response- RFF24WMBSA
[20230615; ;Pay Bill; 888880 - KPLC PREPAID;Ksh200.00]Completed 

Please resend",15-Jun,1,,3,,
Jacob Dida,@JacobDida,@KenyaPower_Care ..just received a call from these two numbers 0202604007 and 0202003044 claiming to be Kenya power lines and wanted be to pay some money to Kenya pay bill as the line was still connected to confirm what is the problem with power outage,15-Jun,,,1,,
Eric Samuel,@samuel31_eric,"@KenyaPower_Care, there's a conman in ua nyamira office conning ua customers, he targets bills that are due and asks people to send money to number to regain reconnecting act, Samuel  Onyango",15-Jun,,,,,
Mithamo,@Mithamo_King,"@KenyaPower_Care bill came to 6k..6k?. The house has only a tv, a laptop, and 2 phones and power saver bulbs, nothing else in that house uses electricity.
please justify this 6k... @KenyaPower",15-Jun,,,,,
